1505|2069|2215|382|1|PROC|23030204|122.63|122.63|122.63|122.63|122.63|122.63|122.63|122.63|0|||2017-12-05 08:46:00||122.63
1516|2069|2215|382|1|PROC|23030204|68.77|68.77|68.77|68.77|68.77|68.77|68.77|68.77|0|||2017-12-05 08:41:00||68.77
1608|2069|2216|382|1|PROC|23030204|7.79|7.79|7.79|7.79|7.79|7.79|7.79|7.79|0|||2017-12-28 04:13:00||7.79
1616|2069|2215|382|1|PROC|23030204|72.6|72.6|72.6|72.6|72.6|72.6|72.6|72.6|0|||2017-12-13 03:02:00||72.6
1654|2069|2215|382|1|PROC|23030204|94.78|94.78|94.78|94.78|94.78|94.78|94.78|94.78|0|||2017-12-07 11:27:00||94.78
1656|2069|2215|382|1|PROC|23030204|80.52|80.52|80.52|80.52|80.52|80.52|80.52|80.52|0|||2017-12-07 11:27:00||80.52
1676|2069|2215|382|1|PROC|23030204|15.28|15.28|15.28|15.28|15.28|15.28|15.28|15.28|0|||2017-12-20 04:06:00||15.28
1831|2069|2215|382|1|PROC|23030204|59.43|59.43|59.43|59.43|59.43|59.43|59.43|59.43|0|||2017-12-11 10:27:00||59.43
1898|2069|2215|382|1|PROC|23030204|92.45|92.45|92.45|92.45|92.45|92.45|92.45|92.45|0|||2017-12-11 18:07:00||92.45
1907|2069|2216|382|1|PROC|23030204|66.84|66.84|66.84|66.84|66.84|66.84|66.84|66.84|0|||2018-01-03 07:33:00||66.84
1922|2069|2217|382|1|SYST|23030204|74.32|74.32|74.32|74.32|74.32|74.32|74.32|74.32|0|||2018-01-04 08:59:00||74.32
1924|2069|2216|382|1|PROC|23030204|109.85|109.85|109.85|109.85|109.85|109.85|109.85|109.85|0|||2018-01-04 08:59:00||109.85
446|2069|2215|382|1|PROC|23030204|274.21|274.21|274.21|274.21|274.21|274.21|274.21|274.21|0|||2017-11-22 05:51:00||274.21
447|2069|2215|382|1|PROC|23030204|88.3|88.3|88.3|88.3|88.3|88.3|88.3|88.3|0|||2017-11-29 12:47:00||88.3
461|2069|2215|382|1|PROC|23030204|88.3|88.3|88.3|88.3|88.3|88.3|88.3|88.3|0|||2017-11-22 05:50:00||88.3
493|2069|2215|382|1|PROC|23030204|93.4|93.4|93.4|93.4|93.4|93.4|93.4|93.4|0|||2017-11-29 03:58:00||93.4
495|2069|2215|382|1|PROC|23030204|94.03|94.03|94.03|94.03|94.03|94.03|94.03|94.03|0|||2017-11-24 08:35:00||94.03
573|2069|2215|382|1|PROC|23030204|81.79|81.79|81.79|81.79|81.79|81.79|81.79|81.79|0|||2017-11-29 12:46:00||81.79
584|2069|2215|382|1|PROC|23030204|68.77|68.77|68.77|68.77|68.77|68.77|68.77|68.77|0|||2017-11-22 04:57:00||68.77
589|2069|2215|382|1|PROC|23030204|312.42|312.42|312.42|312.42|312.42|312.42|312.42|312.42|0|||2017-11-22 09:45:00||312.42
590|2069|2215|382|1|PROC|23030204|50.94|50.94|50.94|50.94|50.94|50.94|50.94|50.94|0|||2017-11-22 09:45:00||50.94
591|2069|2215|382|1|PROC|23030204|160.7|160.7|160.7|160.7|160.7|160.7|160.7|160.7|0|||2017-11-22 09:45:00||160.7
606|2069|2215|382|1|PROC|23030204|88.3|88.3|88.3|88.3|88.3|88.3|88.3|88.3|0|||2018-01-16 10:22:00||88.3
608|2069|2215|382|1|PROC|23030204|122.63|122.63|122.63|122.63|122.63|122.63|122.63|122.63|0|||2017-11-22 04:15:00||122.63
620|2069|2215|382|1|PROC|23030204|45.08|45.08|45.08|45.08|45.08|45.08|45.08|45.08|0|||2017-11-22 04:15:00||45.08
657|2069|2217|382|1|USER|23030204|81.79|81.79|81.79|81.79|81.79|81.79|81.79|81.79|0|||2017-11-23 03:14:00||81.79
694|2069|2215|382|1|PROC|23030204|176.6|176.6|176.6|176.6|176.6|176.6|176.6|176.6|0|||2017-11-28 08:02:00||176.6
2052|2069|2217|382|1|SYST|23030204|43.87|43.87|43.87|43.87|43.87|43.87|43.87|43.87|0|||2017-12-29 01:02:00||43.87
2139|2069|2216|382|1|PROC|23030204|23.84|23.84|23.84|23.84|23.84|23.84|23.84|23.84|0|||2017-12-28 04:12:00||23.84
2140|2069|2216|382|1|PROC|23030204|49.98|49.98|49.98|49.98|49.98|49.98|49.98|49.98|0|||2017-12-28 04:12:00||49.98
2237|2069|2215|382|1|PROC|23030204|78.61|78.61|78.61|78.61|78.61|78.61|78.61|78.61|0|||2017-12-30 13:21:00||78.61
2238|2069|2215|382|1|PROC|23030204|85.8|85.8|85.8|85.8|85.8|85.8|85.8|85.8|0|||2017-12-30 13:21:00||85.8
2288|2069|2217|382|1|SYST|23030204|237.84|237.84|237.84|237.84|237.84|237.84|237.84|237.84|0|||2017-12-13 10:04:00||237.84
2289|2069|2215|382|1|PROC|23030204|61.13|61.13|61.13|61.13|61.13|61.13|61.13|61.13|0|||2017-12-13 10:04:00||61.13
2301|2069|2217|382|1|SYST|23030204|128.83|128.83|128.83|128.83|128.83|128.83|128.83|128.83|0|||2017-12-13 10:04:00||128.83
2303|2069|2215|382|1|PROC|23030204|82.5|82.5|82.5|82.5|82.5|82.5|82.5|82.5|0|||2017-12-13 10:04:00||82.5
2314|2069|2217|382|1|USER|23030204|82.5|82.5|82.5|82.5|82.5|82.5|82.5|82.5|0|||2017-12-15 07:35:00||82.5
2324|2069|2215|382|1|PROC|23030204|76.41|76.41|76.41|76.41|76.41|76.41|76.41|76.41|0|||2017-12-15 09:13:00||76.41
2328|2069|2215|382|1|PROC|23030204|412.5|412.5|412.5|412.5|412.5|412.5|412.5|412.5|0|||2017-12-15 07:48:00||412.5
2334|2069|2217|382|1|SYST|23030204|30.03|30.03|30.03|30.03|30.03|30.03|30.03|30.03|0|||2017-12-15 07:48:00||30.03
2381|2069|2216|382|1|PROC|23030204|19|19|19|19|19|19|19|19|0|||2017-12-28 04:11:00||19
2403|2069|2215|382|1|PROC|23030204|249.06|249.06|249.06|249.06|249.06|249.06|249.06|249.06|0|||2017-12-18 04:12:00||249.06
2454|2069|2217|382|1|SYST|23030204|117.95|117.95|117.95|117.95|117.95|117.95|117.95|117.95|0|||2017-12-20 08:14:00||117.95
2455|2069|2217|382|1|SYST|23030204|336.94|336.94|336.94|336.94|336.94|336.94|336.94|336.94|0|||2017-12-20 08:14:00||336.94
2463|2069|2215|382|1|PROC|23030204|128.83|128.83|128.83|128.83|128.83|128.83|128.83|128.83|0|||2017-12-28 08:07:00||128.83
2505|2069|2216|382|1|PROC|23030204|342.91|342.91|342.91|342.91|342.91|342.91|342.91|342.91|0|||2018-01-04 07:49:00||342.91
