5853|2309|5|Y||2019-03-22 06:36:00||ENTR
5854|2309|7|Y||2019-03-22 06:36:00||ENTR
5855|2309|8|Y||2019-03-22 06:36:00||ENTR
5856|2309|9|Y||2019-03-22 06:36:00||ENTR
5857|2309|10|Y||2019-03-22 06:36:00||ENTR
5858|2310|1|Y||2019-03-22 06:36:00||ENTR
5859|2311|1|Y||2019-03-22 06:36:00||ENTR
5860|2312|1|Y||2019-03-22 06:36:00||ENTR
5861|2313|1|Y||2019-03-22 06:36:00||ENTR
5862|2314|1|Y||2019-03-22 06:36:00||ENTR
5863|2315|3|Y||2019-03-22 06:36:00||ENTR
5864|2315|4|Y||2019-03-22 06:36:00||ENTR
5865|2315|5|Y||2019-03-22 06:36:00||ENTR
5866|2315|6|Y||2019-03-22 06:36:00||ENTR
5867|2315|7|Y||2019-03-22 06:36:00||ENTR
5869|2260|2|Y||2022-07-21 02:38:00||ENTR
5870|2260|5|Y||2022-07-21 02:38:00||ENTR
5872|2318|2|Y||2022-07-21 02:38:00||ENTR
5875|2319|2|Y||2022-02-21 01:50:00||ENTR
5876|2320|1|Y||2022-02-21 01:50:00||ENTR
5897|2321|1|Y||2022-02-21 01:50:00||ENTR
5898|2321|2|Y||2022-02-21 01:50:00||ENTR
5908|2324|1|Y||2021-08-16 00:43:00||ENTR
5909|2324|2|Y||2021-08-16 00:43:00||ENTR
5910|2325|1|Y||2021-08-16 00:43:00||ENTR
5911|2326|1|Y||2021-08-16 00:43:00||ENTR
5912|2326|2|Y||2021-08-16 00:43:00||ENTR
5913|2326|3|Y||2021-08-16 00:43:00||ENTR
5914|2327|1|Y||2021-08-16 00:43:00||ENTR
5915|2327|2|Y||2021-08-16 00:43:00||ENTR
5916|2328|2|Y||2021-08-16 00:43:00||ENTR
5917|2328|3|Y||2021-08-16 00:43:00||ENTR
5918|2328|4|Y||2021-08-16 00:43:00||ENTR
5919|2328|5|Y||2021-08-16 00:43:00||ENTR
5920|2328|6|Y||2021-08-16 00:43:00||ENTR
5921|2328|7|Y||2021-08-16 00:43:00||ENTR
5922|2330|1|Y||2022-07-21 02:38:00||ENTR
5923|2335|1|Y||2021-08-16 01:05:00||ENTR
5924|2336|1|Y||2021-08-16 01:05:00||ENTR
5925|2337|1|Y||2021-08-16 01:05:00||ENTR
5926|2337|2|Y||2021-08-16 01:05:00||ENTR
5927|2338|1|Y||2021-08-16 01:05:00||ENTR
5928|2339|1|Y||2021-08-16 01:05:00||ENTR
5929|2340|1|Y||2021-08-16 01:05:00||ENTR
5930|2340|2|Y||2021-08-16 01:05:00||ENTR
5931|2340|3|Y||2021-08-16 01:05:00||ENTR
5932|2341|1|Y||2021-08-16 01:05:00||ENTR
5933|2342|3|Y||2021-08-16 01:05:00||ENTR
5934|2342|4|Y||2021-08-16 01:05:00||ENTR
5935|2342|5|Y||2021-08-16 01:05:00||ENTR
5936|2342|6|Y||2021-08-16 01:05:00||ENTR
5937|2342|7|Y||2021-08-16 01:05:00||ENTR
5938|2345|1|Y||2022-02-21 01:50:00||ENTR
5940|2319|3|Y||2022-02-21 01:50:00||ENTR
5941|2345|2|Y||2022-02-21 01:50:00||ENTR
5942|2318|3|Y||2022-07-21 02:38:00||ENTR
