500|132|7100
501|141|22334.89
502|143|7684
503|132|8140
504|188|5292
505|172|4000
506|172|5300
507|203|5700
508|291|23046.32
509|188|1060
510|188|3580
511|291|10550
512|256|4100
513|336|3644
515|198|15000
516|208|18180
518|311|3076
1518|143|6310
1519|143|7360
1520|143|2460
1521|346|2298
1522|346|1940
1523|203|5460
1524|336|2374
1525|336|3504
1526|351|3744
1527|172|4000
1528|233|2384
1529|351|5264
1530|351|5254
1533|270|1420
1536|187|5234
1537|152|11820
1538|203|4960
1539|203|2260
1542|217|7768
1543|290|7180
1545|222|800
1546|222|1600
1547|208|3260
1548|270|740
1549|270|740
1551|276|2320
1552|276|2100
1553|275|4660
1554|187|4994
1555|325|4144
1556|260|4340
1557|280|3600
1558|280|7800
1559|152|6534
1563|346|5400
1564|310|4900
1565|350|900
1566|350|1500
1567|340|3660
1568|222|900
1569|341|6760
1570|330|8952
1571|255|4200
1572|255|7500
1573|255|3700
1574|265|1814
1575|265|1814
1577|350|900
1578|250|2430
1579|227|862
1579|228|4060
1580|335|4244
1581|330|2524
1583|188|550
1584|335|2604
1585|187|4054
1586|335|1320
1587|143|6604
1588|143|5040
1589|151|52979.28
1591|142|2880
1592|345|3680
1593|202|7440
1594|280|2400
1595|142|9214
1596|142|6864
1598|325|3624
1599|325|3624
1600|197|10000
1602|181|14300
1603|197|9040
1604|197|8540
1605|197|6060
1606|186|30000
1608|185|55731.94
1609|176|40715.32
1610|186|29850.93
1611|275|740
1612|275|640
1613|260|5480
1614|345|2550
1615|345|5660
1616|265|9120
2611|350|5254
2612|350|5264
2616|141|80838
2617|173|9440
2618|310|4700
2619|310|2500
2620|310|4400
2621|187|880
2622|187|6404
2623|187|7094
2624|187|4680
2625|202|15520
2627|182|4410
2628|182|4400
2629|202|8400
2631|202|12050
2632|177|27932.43
2634|345|2340
2635|315|2220
2636|315|6270
2637|335|1874
2638|335|1182
2639|185|44137.08
2641|335|1720
3644|177|6140
3645|177|20520
3646|202|8500
3649|250|1900
3658|153|5480
3663|192|45000
3664|207|3330
3665|185|46458.04
3667|157|9220
3671|187|5424
3672|182|4660
3673|182|4180
3675|182|7900
3676|182|2960
3677|186|5324
3678|173|6640
3679|173|3580
3680|173|7620
3681|185|43951.41
3682|171|55646.07
3683|142|1080
3686|207|13700
3687|173|4580
3688|202|9400
3689|335|2114
3690|187|3660
3691|173|5300
3692|173|9500
3694|202|780
3696|142|1080
3698|185|45599.84
3699|187|11300
3700|142|5684
3701|142|4042
3702|187|4614
3703|186|35000
3704|254|24000
3705|187|5660
3706|197|6060
3708|187|13774
3709|187|4700
3711|259|5674
3712|186|1780
3713|186|4894
3714|202|7764
3715|202|9384
3717|202|6704
3719|173|5700
3720|173|7240
3721|187|5450
3722|314|6800
3723|141|5700
3725|206|880
3726|206|15750
3727|142|6712
3728|186|1219
3729|206|4150
3730|150|23920.93
3731|324|4674
3732|325|4674
3733|325|3494
3734|324|8900
3736|173|4800
3737|173|5700
3738|173|4800
3742|254|3100
3744|221|4500
3745|221|4500
3746|221|15000
3747|269|7000
3748|269|900
3749|349|4314
3750|151|5384
3753|171|19800
3756|329|520
3759|284|5860
3760|279|36100
3763|201|14284.59
3764|195|3480
3765|309|6700
3766|309|5800
3767|309|37500
3769|201|9040
3770|185|4000
3772|329|3234
3773|249|7670
3774|324|6234
3775|324|6644
3776|324|6354
3777|324|5804
3778|324|6304
3779|324|4354
3781|195|11980
3782|195|13680
3783|151|5134
3784|349|3625
3786|156|14310
3787|329|19300
3790|329|980
3792|151|6110
3794|249|2950
3795|264|6660
3796|264|4380
3797|263|1160
3798|264|960
3799|355|6060
3800|259|2100
3801|288|800
3803|274|4740
3804|274|4740
3806|226|23800
3807|226|3160
3810|344|840
3812|200|50137.62
3813|254|2600
3814|304|250
3815|309|300
3816|309|300
3817|200|8340
3818|268|2960
3819|175|21005.2
3820|186|800
3821|274|3370
3822|216|300
3823|338|6460
3825|221|1000
3827|221|3900
3828|294|600
3829|145|16042.49
3830|185|5034
3832|201|5840
3834|333|2016
3835|333|4264
3836|200|28646.26
3837|206|9840
3840|283|3460
3841|253|5000
3842|253|3050
3844|226|5800
3845|140|1700
3845|141|16980
3846|268|1690
3849|201|11800
3850|141|8120
3851|186|5550
3855|328|5244
3856|220|1500
3857|328|3094
3858|220|1500
3859|145|2996
3863|206|980
3864|195|6360
3865|180|4280
3866|293|5804
3867|159|22350.06
3868|150|3300
3870|175|16464
3871|170|3500
3872|170|8900
3873|185|1030
3874|185|8620
3875|205|980
3876|185|6040
3877|140|5000
3878|273|4740
3880|140|6620
3881|140|4440
3884|258|1950
3886|268|1740
3887|225|4864
3888|343|1569
3889|144|12966.43
3890|343|5064
3891|343|1660
3892|185|10214
3893|323|6034
3894|323|3854
3895|348|3840
3896|263|3100
3897|263|1740
4896|303|4986
4897|170|47656.06
4898|200|7440
4899|170|5880
4900|199|7440
4901|283|2040
4902|150|5234
4903|200|9220
4904|248|3294
4905|248|2800
4907|200|8254
4908|200|7854
4910|140|5264
4912|180|3100
4913|180|4880
4914|155|8490
4915|196|5860
4916|205|11100
4917|170|9600
4918|170|5700
4919|343|1589
4920|185|7134
4922|288|700
4923|288|2940
4924|362|32772
4925|140|1180
4926|414|10200
4927|333|4894
4928|230|4542
4929|263|7560
4930|308|3000
4932|200|12356
4933|140|4582
4934|140|17780
4935|348|3344
4936|258|2450
4937|258|7230
4939|159|26452.61
4940|140|11056
4942|200|1180
4943|145|630
4945|185|6600
4946|139|47138.67
4947|386|4960
4948|200|1300
4950|343|1589
4952|150|5991
4953|205|10320
4954|150|7959.62
4956|258|3140
4957|308|5200
4958|164|14400
4958|165|10800
4959|165|7150
4960|263|601.2
4961|196|5060
4962|154|1200
4962|155|9850
4963|140|3614
4964|253|4400
4965|140|52238.83
4966|273|4040
4967|343|1589
4968|343|1640
4969|140|4434
4970|362|25315
4971|362|25315
4972|362|25192.84
4975|303|4094
4976|184|43000
4977|614|33500
4978|179|4400
4979|248|3830
4980|248|3830
4981|145|7440
4982|145|5460
4983|328|3124
4984|327|3104
4985|327|4494
4986|282|2300
4988|302|4764
4989|342|1589
4990|323|1000
4991|323|3994
4992|302|3717
4994|174|29020.2
4995|139|7340
4997|622|3344
4998|622|4560
4999|622|4560
5000|200|10800
5001|174|29879.92
5003|169|73106.57
5004|422|48707.94
5005|200|11000
5006|308|2600
5007|272|17773.36
5008|140|8926
5009|257|2160
5010|257|2690
5011|205|880
5012|169|30010
5014|422|27340
5015|337|5660
5016|184|62000
5017|144|5140
5018|204|3480
5019|154|13220
5020|308|4800
5021|307|5900
5022|307|3800
5023|302|2765
5024|219|1500
5025|219|1500
5026|159|5460
5027|224|6780
5028|312|5160
5029|219|1500
5030|144|7520
5031|144|7520
5032|272|3900
5033|272|5900
5036|277|4340
5037|277|4040
5038|277|5360
5040|229|3310.5
5041|144|6374
5042|229|6060
5043|169|38731.04
5044|199|9120
5045|199|4840
5047|622|4200
5048|622|7720
5049|214|700
5050|179|5800
5051|327|1330
5052|428|35820.53
5053|179|2280
5054|199|8857.5
5055|194|8920
5056|199|15880
5057|590|43453
5058|184|7520
5060|267|5464
5061|302|2444
5062|287|1060
5063|267|3540
5064|169|5860
5066|139|5760
5067|164|9620
5069|139|1080
5070|590|46513.99
5071|292|6320
5072|292|2040
5073|179|7200
5074|302|3514
5075|139|10874
5076|139|13580
5077|184|7400
5078|342|1950
5079|621|3700
5081|342|3250
5083|282|2400
5084|622|3440
5085|247|3180
5086|247|3180
5087|224|5030
5088|199|5904
5090|199|5904
5091|204|9320
5092|488|3540
5093|322|4794
5094|164|6060
5096|622|620
5098|184|200
5099|214|900
5100|500|740
5101|252|4900
5102|482|3800
5104|139|1700
5106|287|700
5107|213|1200
5108|322|3404
5109|622|1720
5110|204|7960
5111|362|29000
5113|199|13900
5114|536|3184
5115|518|2240
5116|139|880
5117|139|880
5118|139|1080
5119|199|4560
5120|247|4540
5122|252|4200
5123|342|2658
5125|199|4400
5127|247|4540
5129|458|3414
5130|292|3000
5131|204|6520
5133|179|3704
5134|194|5360
5135|428|24165.37
5136|512|43000
5137|199|10500
5138|596|7280
5141|322|6774
5142|560|4474
5143|560|39000
5144|139|880
5146|590|57547.49
5147|566|3654
5151|524|36000
5152|476|4444
5157|404|12100
5158|410|11000
5159|362|4804
5160|374|12250
5161|578|1589
5164|536|1851
5166|452|12000
5168|590|6000
5169|506|3994
5170|404|8760
5171|428|7760
5172|428|42543.69
5173|578|1790
5174|404|18868
5175|590|7640
5176|452|5300
5177|590|12200
5179|614|6440
5180|590|24500
5181|464|4754
5182|373|27500
5183|590|11000
5184|416|9590
5185|578|2678
5187|621|800
5188|621|800
5189|621|800
5190|621|800
5191|410|6260
5192|410|1700
5193|590|10000
5194|590|10000
5196|386|3550
5197|386|3784
5198|386|5260
5199|386|9080
5200|602|6560
5201|386|7240
5202|614|4352
5203|385|7640
5204|560|700
5205|384|51006.83
5206|614|7260
5207|500|2980
5208|422|5340
5209|402|51657.49
5210|410|6760
5211|386|8040
5212|385|1700
5212|386|6540
5213|404|7904
5214|362|7100
5215|384|37297.68
5216|386|8412
5217|384|39440
5218|590|24000
5219|386|8080
5220|499|11760
5224|426|30656.55
5225|402|37714.01
5226|386|980
5227|410|13200
5228|384|40952.47
5229|422|3550
5230|588|46722.42
5231|404|10840
5232|536|2367.5
5233|422|4960
5234|420|77105.87
5235|420|46948.67
5236|385|1700
5236|386|6440
5237|588|85000
5238|523|5700
5239|487|8170
5242|517|5220
5243|505|3360
5244|505|3360
5245|589|9500
5247|421|5300
5248|404|1080
5249|589|10000
5250|577|1989
5251|487|3300
5252|404|1300
5253|547|6804
5254|589|1800
5255|421|3640
5256|385|6890
5257|589|7700
5258|541|4600
5259|559|2000
5260|451|1500
5261|517|6100
5262|403|5480
5263|385|5700
5264|385|12900
5265|589|3160
5266|571|11240
5267|559|10110
5268|589|7800
5269|529|4460
5270|529|4460
5271|589|20200
5272|589|9000
5273|475|2800
5274|475|2800
5279|620|4260
5280|433|4634
6275|565|5194
6277|511|4540
6278|511|5600
6279|511|5660
6280|493|740
6282|577|1589
6283|493|900
6284|493|1760
6285|493|1700
6287|475|6230
6289|475|6230
6290|499|3460
6291|523|3190
6292|385|3260
6293|385|7222
6294|409|17580
6295|409|5360
6296|409|33770.98
6297|385|6572
6298|384|1480
6299|613|4280
6300|415|8644
6302|385|3331
6303|613|5760
6305|589|5500
6306|589|5500
6307|589|13400
6308|589|7600
6309|589|5180
6310|589|10500
6311|589|21000
6312|589|7400
6315|589|6560
6316|397|12320
6317|415|6100
6318|589|6700
6320|516|4000
6322|403|16900
6323|481|5142
6324|481|3422
6327|481|5064
6328|481|3460
6330|589|18400
6331|433|9500
6332|415|9730.83
6333|415|5560
6334|415|7400
6335|571|3740
6336|403|6760
6337|588|9400
6338|588|10600
6339|588|12000
6340|588|8000
6342|475|600
6343|475|600
6344|588|8640
6345|360|17300
6346|588|4900
6347|577|1589
6348|516|12632
6349|534|3304
6351|522|3340
6352|444|6068
6353|481|4519
6354|589|6100
6355|403|9986
6357|384|1760
6359|384|14000
6360|402|14052.53
6362|402|8140
6363|360|77051
6365|426|17273.74
6366|510|5960
6367|420|18400
6368|588|12500
6369|588|12500
6371|414|87800
6372|588|7400
6373|414|15100
6374|414|14343.79
6375|414|59413.26
6376|414|46500
6377|534|4105
6378|540|4333
6379|504|3140
6380|504|3140
6381|504|3140
6383|408|13500
6386|480|5784
6387|432|11500
6388|564|3664
6392|372|20360
6393|606|5360
6394|588|8400
6395|588|7000
6396|588|9200
6397|360|10518
6398|474|4804
7398|504|4340
7400|486|4190
7401|588|2740
7402|402|11840
7403|384|6730
7407|384|341
7409|402|1050
7411|444|9115.5
7412|522|2073.55
7413|522|36408.42
7416|540|6860
7417|540|9128
7419|408|7760
7420|402|9502
7421|540|7000
7422|588|11300
7423|619|4040
7425|401|8060
7426|360|880
7427|557|11348
7428|558|14000
7429|383|5340
7430|413|7800
8431|485|7040
8432|479|900
8435|587|8200
8436|587|8000
8438|419|16214
8439|419|15940
8443|383|31634.11
8446|401|9543
8448|401|6016
8449|401|15494
8450|382|51300
8451|382|30804.32
8452|383|7740
8453|383|7740
8454|539|4800
8455|533|4858
8456|533|19000
8457|539|19000
8461|407|1480
8463|509|5140
8464|557|3924
8465|587|1633
8467|587|4260
8469|587|3600
8470|407|12220
8472|521|23500
8474|382|51640.62
8475|371|7724
8476|383|8240
8478|611|9080
8480|587|6060
8482|382|46423.31
8483|611|4430
8487|407|8740
8488|587|6660
8491|383|2060
8495|587|5660
8496|587|7940
8497|586|6940
8498|585|10100
8501|400|48387.83
8503|618|3240
8504|443|15268
8505|611|8040
8506|400|52303.19
8507|401|1080
8508|610|7340
8509|358|7340
8510|358|7240
8511|358|6874
8512|587|6560
8513|586|6060
8514|586|6560
8515|370|2260
8516|382|10784
8517|370|7320
8518|587|6360
8519|587|1380
8520|587|6660
8521|586|7480
8522|586|6260
8523|478|2800
8524|400|4800
8524|401|5000
8525|401|10720
8526|429|26900
8530|358|9254
8531|430|7820
8533|382|4446.7
8534|382|2837.96
8535|400|5994
8536|610|5204
8537|586|3500
8538|586|3700
8539|586|3500
8540|586|13300
8541|429|5800
8542|586|17100
8543|370|3460
8544|406|13300
8545|400|9100
8546|400|9524
8547|411|5610
8549|567|2760
8551|418|15598.38
8552|586|6900
8553|586|6900
8554|382|32255.11
8555|610|5600
8556|460|3554
8557|538|4100
8558|478|3114
8559|502|3940
8560|617|2800
8561|562|2594
8562|400|6710
8563|556|3654
8564|514|2200
8565|604|12700
8566|604|12700
8567|532|2144
8568|454|4524
8569|592|11464
8570|592|11464
8571|400|4300
8573|400|5800
8574|382|1050
8576|382|880
8577|484|2840
8578|483|3860
8579|412|14680
8584|568|3220
8585|585|9800
8586|400|8698.4
8594|358|2000
8595|496|740
8596|472|3300
8597|508|4400
8600|574|6200
8605|400|10720
8606|400|5460
8608|490|750
8609|423|46963.39
8610|400|900
8611|406|12000
8618|400|9900
8619|400|37100.84
8621|400|5300
8627|495|5800
8628|369|15900
8630|609|9800
8631|400|7131
8632|585|7000
8633|369|7140
8634|1148|18991.84
8635|483|4300
8636|471|4934
8637|357|8206
8637|358|9414
8639|441|6848
8640|501|3200
8641|501|3100
8642|585|9600
8644|1148|48857.59
8646|585|3900
8647|423|13000
8648|423|8900
8649|417|8000
8650|1053|67183.36
8651|417|8200
8652|405|10000
8654|561|3100
8655|1053|30476.1
8656|411|5894
8658|1058|73376.36
8659|1061|74160.94
8660|1054|84396.9
8661|585|13200
8662|399|3800
8663|417|3500
8664|399|118300
8665|399|16600
8667|417|3750
8668|399|6182
8672|585|8600
8673|489|4650
8674|585|9200
8676|585|14100
8677|399|16100
8678|489|750
8679|441|15000
8680|357|5274
8681|585|1200
8682|609|9316.5
8683|513|7700
8685|405|5800
8686|405|6000
8687|513|12200
8690|429|6800
8691|417|17600
8692|609|4950
8693|411|8400
8696|381|8300
8697|393|14300
8699|1124|81800
8700|1053|34321.55
8701|585|9300
8702|477|4700
8703|507|6200
8705|555|4434
8706|519|4464
8708|411|7306
8709|573|1839
8710|897|24110.46
8711|585|6300
8712|585|4400
8713|501|3300
8714|459|5984
8718|423|7100
8719|585|3900
8720|585|3250
8721|585|4100
8721|1076|950
8722|1076|3070
8723|1076|600
8724|1076|624
8725|1125|66400
8726|1125|71400
8727|1076|6800
8729|645|25285.83
8731|1053|9000
8732|801|4370
8734|1076|7300
8735|1076|6684
8736|1076|3200
8737|1076|7400
8738|644|18600
8739|1172|5404
8740|1053|10800
8741|645|9554
8742|899|47996.6
8743|1172|1100
8745|1053|4100
8746|1076|1400
8747|1184|13500
8748|1053|6400
8749|657|5700
8750|657|1100
8751|921|22906
8752|1076|14000
8753|693|4700
8754|693|5050
8755|693|5064
8756|657|900
8757|1148|3713
8759|1077|53720
8760|1148|880
8761|693|5700
8762|1148|980
8763|657|8900
8764|657|18500
8765|1172|8300
8766|1124|5400
8767|874|50500
8768|1148|1300
8769|1148|1400
8770|1172|4400
8771|1172|900
8772|1184|1000
8774|1196|5872
8775|1196|10410.3
8777|1065|92261.02
8778|1065|80000
8779|837|600
8780|837|750
8781|1076|6000
8782|837|600
8783|1148|5194
8784|1076|7000
8785|1076|4500
8786|1149|38298.31
8787|1149|35114
8788|1149|28867.83
8789|1054|51250
8791|1076|7000
8793|1172|6600
8796|1184|5900
8798|1173|800
8799|1112|400
8800|1173|7100
8801|1077|9040
8802|1077|9840
8803|1078|39200
8804|1077|4880
8805|1054|3500
8807|1125|7900
8810|1077|6400
8811|1173|4900
8812|1077|2400
8813|1077|6700
8814|1077|900
8815|802|10424
8816|1185|6300
8817|1054|6100
8818|814|2500
8819|658|6300
8820|1173|6200
8821|863|17740.31
8822|1173|6700
8824|1173|6600
8827|1054|5700
8829|1054|6200
8830|1054|7900
8831|646|2424
8832|670|6900
8833|1173|7300
8834|1173|14656
8835|802|1000
8836|1077|1200
8837|671|8000
8838|1185|6500
8839|1054|4024
8841|886|750
8842|1077|1400
8843|1077|1200
8844|1077|1400
8845|1006|650
8846|1149|18475.52
8848|1173|6900
8849|694|1530
8850|1149|5333.5
8851|1149|4100
8853|1209|2700
8854|1209|3100
8857|1077|9400
8858|1078|2900
8859|1078|3400
8860|1173|9860.88
8861|755|1200
8862|1058|37120
8863|862|2700
8864|864|16000
8865|900|19000
8866|852|18500
8867|1173|12600
8870|828|22000
8871|646|1000
8872|815|2100
8873|1055|6300
8874|838|1950
8875|694|5700
8877|671|50
8878|671|60
8880|671|60
8881|1223|77
8883|827|1200
8884|827|1200
8885|1174|8400
8886|1174|8400
8888|1090|70
8889|887|19100
8890|671|80
8891|1223|70
8892|1090|44
8893|670|130
8894|1078|8200
8895|670|70
8897|1151|11196
8899|876|15900
8901|791|4290
8902|791|4290
8903|791|4290
8904|731|740
8905|1055|7000
8906|1078|14300
8909|887|5500
8910|1055|4200
8911|1055|8600
8912|1055|6300
8913|1055|8400
8914|1055|5300
8915|1210|3500
8916|1043|6400
8917|1043|6400
8918|1043|6400
8919|803|2100
9920|1150|33200
9923|983|5532
9924|1055|7600
9925|1055|9500
9926|1055|4300
9927|935|3600
9928|923|2600
9929|971|3500
9930|983|1100
9931|1090|1100
9932|1174|4000
9933|1174|400
9936|1150|7216
9938|1078|2000
9939|1114|1400
9940|1174|15036
9941|1150|21400
9942|863|2900
9943|863|2300
9944|863|2300
9945|1150|19900
9946|1078|16800
9947|887|2800
9948|1210|9200
9949|815|6900
9950|851|1600
9951|1210|25100
9952|983|3500
9953|995|1800
9954|1186|1000
9955|1186|24867.49
9956|1150|1700
9957|767|2400
9958|803|4800
9959|671|15820
9960|803|5354
9961|1210|14800
9962|1150|9531
9963|1174|1100
9965|1174|5873
9966|971|6100
9967|971|10200
9968|971|1200
9969|971|6500
9970|971|10800
9971|1210|10000
9972|695|5800
9975|1235|4400
9976|695|5824
9977|863|2750
9978|851|8800
9980|839|100
9981|839|2250
9982|1174|3646
9983|839|450
9984|1223|60
9985|1055|4600
9986|1079|2900
9987|1079|19700
9988|1079|7900
9989|815|1400
9990|1078|6000
9991|1150|1900
9992|1150|1900
9993|972|21000
9994|888|2350
9995|1174|5032
9996|756|2150
9997|659|6700
9998|660|6536.7
9999|660|7262.4
10000|924|19600
10001|840|1150
10002|1056|10700
10003|1067|14100
10004|1056|6300
10006|1067|16200
10007|1056|9200
10008|1056|8100
10009|1056|8600
10010|1056|8500
10011|1174|3344
10012|1067|8100
10013|1059|71000
10014|1070|22316.64
10016|887|18100
10017|1055|4200
10018|828|4500
10019|1055|7500
10020|996|5588
10021|1174|900
10022|1078|4000
10023|864|3000
10024|864|3650
10025|1080|43100
10026|1055|3800
10028|732|4224
10029|876|16200
10030|1044|6234
10032|1043|3304
10033|1043|2734
10034|1150|42241
10035|1174|6264
10036|1069|41768.86
10038|1152|46337.98
10039|1072|41768.86
10041|1069|96105.6
10043|1058|55100
10044|1235|3000
10046|1235|6000
10048|1152|35000
10049|1152|53551.4
10050|972|4850
10051|1152|28900
10052|1079|3900
10053|1151|7590
10054|1211|10400
10057|1152|36800
10058|972|1812
10059|1175|7080
10060|1176|30471.9
10062|1079|16335.2
10063|1187|3000
10064|1187|6300
10065|1175|16000
10066|1079|8600
10067|1175|13800
10069|1249|25316.89
10070|1175|8746
10071|877|8000
10072|672|1000
10073|648|11044
10074|804|9175
10075|828|6500
10077|1175|1650
10078|1175|8304
10079|900|18250
10080|852|1200
10081|1056|18308
10082|1187|10500
10083|1151|13000
10084|1248|13000
10086|1249|29500
10088|1211|11100
10089|1211|15400
10090|1248|14132
10091|1176|24922.68
10092|1151|12180
10093|1067|22300
10094|1151|13020
10096|1079|11200
10097|1211|11200
10098|696|7800
10099|984|4000
10100|900|5000
10102|984|4000
10103|900|9600
10104|816|7480
10105|1079|5000
10106|1079|12400
10107|817|4250
10108|816|5400
10109|672|12500
10110|852|9000
10111|876|20000
10112|1056|6300
10113|925|2884
10114|745|1100
10115|1116|7450
10116|1115|1500
10117|840|5174
10118|841|1200
10119|757|1200
10120|972|8250
10122|889|2300
10123|972|17228
10124|829|4750
10125|864|6650
10126|864|6350
10127|1070|32829.13
10128|1080|7040
10130|840|3044
10131|1079|8200
10132|1059|59026
10133|1079|11100
10134|1175|13674
10135|1059|72620.86
10136|1175|4500
10137|1175|14424
10138|1115|650
10139|1224|4800
10140|1224|8500
10141|972|2750
10142|1175|12014
10143|1070|61620.72
10144|888|28100
10145|1175|5900
10146|1057|33416.07
10147|1045|7224
10148|1045|7224
10149|1044|6100
10150|937|4088
10151|648|8160
10152|1175|4944
10153|733|2994
10154|840|1300
10155|672|5400
10155|673|3800
10156|840|1300
10157|649|7800
10159|1249|11800
10160|888|5200
10161|1152|4900
10162|793|5400
10163|793|5400
10164|1045|2944
10165|1045|2094
10166|1176|9800
10168|1176|9100
10171|1176|7008
10174|1175|6230
10175|1152|5024
10176|865|3950
10177|865|2850
10178|865|2650
10179|649|5360
10180|997|2750
10181|1188|7500
10182|973|5728
10183|877|8000
10184|841|3300
11182|1212|9400
11183|1176|13000
11184|1176|4964
11186|1080|1102
11187|1080|35513.32
11188|985|3494
11189|865|2750
11190|1045|2550
11191|1045|2550
11192|1068|46242.93
11193|853|3500
11194|1116|2050
11195|1057|5300
11196|1057|19000
11197|889|3500
11198|925|21400
11199|649|7800
11201|901|18156.13
11204|865|3200
11205|1045|4300
11207|757|1000
11208|1176|14340
11209|793|2030
11210|793|2030
11211|733|1300
11212|889|2000
11213|805|1000
11214|1080|1900
11215|769|3844
11216|1080|2800
11217|985|650
11218|985|1000
11219|985|900
11220|1080|4100
11221|817|4300
11222|829|6200
11224|1188|14000
11225|1176|6841
11226|877|5300
11227|841|950
11228|661|5464
11229|793|4520
11231|1080|1800
11232|1176|8200
11233|1213|74327.97
11234|1213|103256.92
11235|1058|67543
11236|1057|6300
11238|805|3224
11239|889|3100
12237|877|1800
12238|1249|10200
12238|1250|3400
12239|1250|58500
12240|1188|5200
12241|817|3300
12242|817|3300
12243|817|3100
