41621|27449|01028||34|800|1|M|800|57|800||||||||||||||||||||||||||||||||||||||||||||||||2023-07-18 00:00:00|N|||2023-08-11 07:47:00||I|0||||||||N||N||
41622|27450|LODTX||34|2800|1|M|2800|2800|2800||||||||||||||||||||||||||||||||||||||||||||||||2023-07-16 00:00:00|N|||2023-08-22 03:52:00||I|0||||||||N||N||
41623|27450|AIRFR||34|6400|1|M|6400|16|6400||||||||||||||||||||||||||||||||||||||||||||||||2023-07-16 00:00:00|N|||2023-08-22 03:52:00||N|0||||||||N||N||
41624|27450|01073||34|1000|1|M|1000|687.42|1000||||||||||||||||||||||||||||||||||||||||||||||||2023-07-16 00:00:00|N|||2023-08-22 03:52:00||I|0||||||||N||N||
41625|27450|01028||34|1200|1|M|1200|1080|1200||||||||||||||||||||||||||||||||||||||||||||||||2023-07-16 00:00:00|N|||2023-08-22 03:52:00||I|0||||||||N||N||
41626|27450|01075||34|5000|1|M|5000|5000|5000||||||||||||||||||||||||||||||||||||||||||||||||2023-07-16 00:00:00|N|||2023-08-22 03:52:00||I|0||||||||N||N||
41627|27451|LODTX||34|2800|1|M|2800|2800|2800||||||||||||||||||||||||||||||||||||||||||||||||2023-07-15 00:00:00|N|||2023-08-22 03:52:00||I|0||||||||N||N||
41628|27451|AIRFR||34|5000|1|M|5000|5000|5000||||||||||||||||||||||||||||||||||||||||||||||||2023-07-15 00:00:00|N|||2023-08-22 03:52:00||N|0||||||||N||N||
41629|27451|01073||34|600|1|M|600|181.39|600||||||||||||||||||||||||||||||||||||||||||||||||2023-07-15 00:00:00|N|||2023-08-22 03:52:00||I|0||||||||N||N||
41630|27451|01028||34|800|1|M|800|729|800||||||||||||||||||||||||||||||||||||||||||||||||2023-07-15 00:00:00|N|||2023-08-22 03:52:00||I|0||||||||N||N||
41631|27452|LODTX||34|2560|1|M|2560|2560|2560||||||||||||||||||||||||||||||||||||||||||||||||2023-07-17 00:00:00|N|||2023-08-09 07:17:00||I|0||||||||N||N||
41632|27452|01073||34|800|1|M|800|159.93|800||||||||||||||||||||||||||||||||||||||||||||||||2023-07-17 00:00:00|N|||2023-08-09 07:17:00||I|0||||||||N||N||
41586|27440|01073||34|300|1|M|300|300|300||||||||||||||||||||||||||||||||||||||||||||||||2023-07-25 00:00:00|N|||2023-08-21 10:27:00||I|0||||||||N||N||
41587|27437|01073||2|600|7.9796171334|M|4787.77|1391.37|4787.77||||||||||||||||||||||||||||||||||||||||||||||||2023-09-22 00:00:00|N|||2023-10-23 10:49:00||I|0||||||||N||N||
41588|27442|01064||2|2160|7.9796171334|M|17235.97|16924.31|17235.97||||||||||||||||||||||||||||||||||||||||||||||||2023-09-22 00:00:00|N|||2023-12-26 09:25:00||I|0||||||||N||N||
41589|27442|01066||34|18000|1|M|18000|18000|18000||||||||||||||||||||||||||||||||||||||||||||||||2023-09-22 00:00:00|N|||2023-12-26 09:25:00||N|0||||||||N||N||
41590|27442|01071||2|945|7.9796171334|M|7540.74|6760.57|7540.74||||||||||||||||||||||||||||||||||||||||||||||||2023-09-22 00:00:00|N|||2023-12-26 09:25:00||I|0||||||||N||N||
41591|27442|01071||34|500|1|M|500|500|500||||||||||||||||||||||||||||||||||||||||||||||||2023-09-22 00:00:00|N|||2023-12-26 09:25:00||I|0||||||||N||N||
41592|27442|01073||2|450|7.9796171334|M|3590.83|3123.95|3590.83||||||||||||||||||||||||||||||||||||||||||||||||2023-09-22 00:00:00|N|||2023-12-26 09:25:00||I|0||||||||N||N||
41593|27442|01073||34|600|1|M|600|178.4|600||||||||||||||||||||||||||||||||||||||||||||||||2023-09-22 00:00:00|N|||2023-12-26 09:25:00||I|0||||||||N||N||
41594|27444|LODTX||34|1400|1|M|1400|1400|1400||||||||||||||||||||||||||||||||||||||||||||||||2023-07-29 00:00:00|N|||2023-09-11 11:14:00||I|0||||||||N||N||
41595|27444|AIRFR||34|3500|1|M|3500|16|3500||||||||||||||||||||||||||||||||||||||||||||||||2023-07-29 00:00:00|N|||2023-09-11 11:14:00||N|0||||||||N||N||
41596|27444|01028||34|800|1|M|800|719|800||||||||||||||||||||||||||||||||||||||||||||||||2023-07-29 00:00:00|N|||2023-09-11 11:14:00||I|0||||||||N||N||
41597|27444|01073||34|800|1|M|800|506.08|800||||||||||||||||||||||||||||||||||||||||||||||||2023-07-29 00:00:00|N|||2023-09-11 11:14:00||I|0||||||||N||N||
41598|27445|AIRFR||34|3500|1|M|3500|112|3500||||||||||||||||||||||||||||||||||||||||||||||||2023-07-29 00:00:00|N|||2023-08-11 10:23:00||N|0||||||||N||N||
41599|27445|LODTX||34|1200|1|M|1200|156.43|1200||||||||||||||||||||||||||||||||||||||||||||||||2023-07-29 00:00:00|N|||2023-08-11 10:23:00||I|0||||||||N||N||
41600|27446|01064||34|18960|1|M|18960|18646.4|18960||||||||||||||||||||||||||||||||||||||||||||||||2023-09-22 00:00:00|N|||2023-12-19 14:03:00||I|0||||||||N||N||
41601|27446|01066||34|25000|1|M|25000|678.16|25000||||||||||||||||||||||||||||||||||||||||||||||||2023-09-22 00:00:00|N|||2023-12-19 14:03:00||N|0||||||||N||N||
41154|27302|01065||34|1173|1|M|1173|1173|1173||||||||||||||||||||||||||||||||||||||||||||||||2023-07-01 00:00:00|N|||2023-12-25 03:34:00||N|0||||||||N||N||
41155|27302|AIRFR||34|1402|1|M|1402|-1495|1402||||||||||||||||||||||||||||||||||||||||||||||||2023-06-29 00:00:00|N|||2023-12-25 03:34:00||N|0||||||||N||N||
41156|27302|AIRFR||34|2312|1|M|2312|-2806|2312||||||||||||||||||||||||||||||||||||||||||||||||2023-06-28 00:00:00|N|||2023-12-25 03:34:00||N|0||||||||N||N||
41157|27302|AIRFR||34|1342|1|M|1342|169|1342||||||||||||||||||||||||||||||||||||||||||||||||2023-06-27 00:00:00|N|||2023-12-25 03:34:00||N|0||||||||N||N||
41158|27302|AIRFR||34|1555|1|M|1555|1555|1555||||||||||||||||||||||||||||||||||||||||||||||||2023-06-26 00:00:00|N|||2023-12-25 03:34:00||N|0||||||||N||N||
41159|27302|01028||34|5200|1|M|5200|4203.9|5200||||||||||||||||||||||||||||||||||||||||||||||||2023-06-26 00:00:00|N|||2023-12-25 03:34:00||I|0||||||||N||N||
41160|27302|01073||34|1300|1|M|1300|740.47|1300||||||||||||||||||||||||||||||||||||||||||||||||2023-06-26 00:00:00|N|||2023-12-25 03:34:00||I|0||||||||N||N||
41161|27303|AIRFR||34|3924|1|M|3924|0|3924||||||||||||||||||||||||||||||||||||||||||||||||2023-06-19 00:00:00|N|||2023-08-11 10:23:00||N|0||||||||N||N||
41162|27303|01028||34|1800|1|M|1800|1150.5|1800||||||||||||||||||||||||||||||||||||||||||||||||2023-06-19 00:00:00|N|||2023-08-11 10:23:00||I|0||||||||N||N||
41163|27303|01073||34|600|1|M|600|484.65|600||||||||||||||||||||||||||||||||||||||||||||||||2023-06-19 00:00:00|N|||2023-08-11 10:23:00||I|0||||||||N||N||
41164|27284|01073||34|2000|1|M|2000|2000|2000||||||||||||||||||||||||||||||||||||||||||||||||2023-06-09 00:00:00|N|||2023-08-11 10:25:00||I|0||||||||N||N||
41165|27284|01073||34|300|1|M|300|300|300||||||||||||||||||||||||||||||||||||||||||||||||2023-06-09 00:00:00|N|||2023-08-11 10:25:00||I|0||||||||N||N||
41166|27284|01073||34|1800|1|M|1800|1800|1800||||||||||||||||||||||||||||||||||||||||||||||||2023-06-09 00:00:00|N|||2023-08-11 10:25:00||I|0||||||||N||N||
41167|27284|01028||34|500|1|M|500|500|500||||||||||||||||||||||||||||||||||||||||||||||||2023-06-09 00:00:00|N|||2023-08-11 10:25:00||I|0||||||||N||N||
41168|27309|LODTX||34|2300|1|M|2300|2300|2300||||||||||||||||||||||||||||||||||||||||||||||||2023-06-20 00:00:00|N|||2023-09-15 10:02:00||I|0||||||||N||N||
41169|27309|01028||34|750|1|M|750|250|750||||||||||||||||||||||||||||||||||||||||||||||||2023-06-20 00:00:00|N|||2023-09-15 10:02:00||I|0||||||||N||N||
39067|26685|01073||34|3000|1|M|3000|2042.21|3000||||||||||||||||||||||||||||||||||||||||||||||||2023-03-11 00:00:00|N|||2023-09-04 03:21:00||I|0||||||||N||N||
39069|26686|AIRFR||34|1692|1|M|1692|1692|1692||||||||||||||||||||||||||||||||||||||||||||||||2023-03-11 00:00:00|N|||2023-03-11 23:33:00||I|0||||||||N||N||
39070|26686|01028||34|400|1|M|400|400|400||||||||||||||||||||||||||||||||||||||||||||||||2023-03-11 00:00:00|N|||2023-03-11 23:33:00||I|0||||||||N||N||
39071|26686|01073||34|200|1|M|200|200|200||||||||||||||||||||||||||||||||||||||||||||||||2023-03-11 00:00:00|N|||2023-03-11 23:34:00||I|0||||||||N||N||
39073|26687|AIRFR||34|572|1|M|572|572|572||||||||||||||||||||||||||||||||||||||||||||||||2023-03-12 00:00:00|N|||2023-03-11 23:39:00||I|0||||||||N||N||
39074|26687|01028||34|400|1|M|400|400|400||||||||||||||||||||||||||||||||||||||||||||||||2023-03-12 00:00:00|N|||2023-03-11 23:40:00||I|0||||||||N||N||
39075|26687|01073||34|200|1|M|200|200|200||||||||||||||||||||||||||||||||||||||||||||||||2023-03-12 00:00:00|N|||2023-03-11 23:40:00||I|0||||||||N||N||
39076|26688|01028||34|1000|1|M|1000|0|1000||||||||||||||||||||||||||||||||||||||||||||||||2023-03-21 00:00:00|N|||2023-04-11 09:52:00||I|0||||||||N||N||
39077|26688|01073||34|400|1|M|400|305|400||||||||||||||||||||||||||||||||||||||||||||||||2023-03-21 00:00:00|N|||2023-04-11 09:52:00||I|0||||||||N||N||
39078|26688|01073||34|900|1|M|900|621|900||||||||||||||||||||||||||||||||||||||||||||||||2023-03-21 00:00:00|N|||2023-04-11 09:52:00||I|0||||||||N||N||
39079|26688|01073||34|1000|1|M|1000|821.15|1000||||||||||||||||||||||||||||||||||||||||||||||||2023-03-21 00:00:00|N|||2023-04-11 09:52:00||I|0||||||||N||N||
39080|26688|LODTX||34|2200|1|M|2200|2200|2200||||||||||||||||||||||||||||||||||||||||||||||||2023-03-21 00:00:00|N|||2023-04-11 09:52:00||I|0||||||||N||N||
39081|26689|01073||34|700|1|M|700|273|700||||||||||||||||||||||||||||||||||||||||||||||||2023-03-22 00:00:00|N|||2023-03-31 09:44:00||I|0||||||||N||N||
39082|26689|01073||34|600|1|M|600|590|600||||||||||||||||||||||||||||||||||||||||||||||||2023-03-22 00:00:00|N|||2023-03-31 09:44:00||I|0||||||||N||N||
39083|26689|01028||34|200|1|M|200|200|200||||||||||||||||||||||||||||||||||||||||||||||||2023-03-22 00:00:00|N|||2023-03-31 09:44:00||I|0||||||||N||N||
39084|26690|01062||34|1220|1|M|1220|1220|1220||||||||||||||||||||||||||||||||||||||||||||||||2023-03-13 00:00:00|N|||2023-03-12 15:49:00||I|0||||||||N||N||
39497|26812|01073||34|1200|1|M|1200|1200|1200||||||||||||||||||||||||||||||||||||||||||||||||2023-04-02 00:00:00|N|||2023-05-10 06:36:00||I|0||||||||N||N||
39498|26812|01028||34|2000|1|M|2000|-792.17|2000||||||||||||||||||||||||||||||||||||||||||||||||2023-04-02 00:00:00|N|||2023-05-10 06:36:00||I|0||||||||N||N||
39499|26813|LODTX||34|2800|1|M|2800|2800|2800||||||||||||||||||||||||||||||||||||||||||||||||2023-05-04 00:00:00|N|||2023-05-23 10:14:00||I|0||||||||N||N||
39500|26813|01028||34|1200|1|M|1200|523|1200||||||||||||||||||||||||||||||||||||||||||||||||2023-05-04 00:00:00|N|||2023-05-23 10:14:00||I|0||||||||N||N||
39501|26813|01073||34|600|1|M|600|320.14|600||||||||||||||||||||||||||||||||||||||||||||||||2023-05-04 00:00:00|N|||2023-05-23 10:14:00||I|0||||||||N||N||
39502|26813|01073||34|1000|1|M|1000|758|1000||||||||||||||||||||||||||||||||||||||||||||||||2023-05-04 00:00:00|N|||2023-05-23 10:14:00||I|0||||||||N||N||
39503|26805|01028||34|1200|1|M|1200|721|1200||||||||||||||||||||||||||||||||||||||||||||||||2023-04-16 00:00:00|N|||2023-04-19 09:52:00||I|0||||||||N||N||
