4430|1|01023||2015-11-02 17:55:00|N
4430|1|LODTX||2015-11-02 17:55:00|N
4430|1|CSHRN||2015-11-02 17:55:00|N
4430|1|CURGL||2015-11-02 17:55:00|N
4430|1|01000||2015-11-02 17:55:00|N
2172|2|MILEG||2013-06-18 14:30:00|N
2172|2|FXMLS||2013-06-18 14:30:00|N
2172|2|FXMLG||2013-06-18 14:30:00|N
2172|2|FXLDG||2013-06-18 14:30:00|N
2172|2|PVMLS||2013-06-18 14:30:00|N
2172|2|TXMLS||2013-06-18 14:30:00|N
2172|2|OVRNT||2013-06-18 14:30:00|N
4430|1|INCTS||2015-11-02 17:55:00|N
4430|1|01001||2015-11-02 17:55:00|N
5563|2|01070||2017-10-31 01:58:00|N
5504|1|01081||2017-12-11 03:32:00|N
5504|1|01080||2017-12-11 03:32:00|N
5504|1|01083||2017-12-11 03:32:00|N
5504|1|01088||2017-12-11 03:32:00|N
5504|1|CARRT||2017-12-11 03:32:00|N
5504|1|FXMLS||2017-12-11 03:32:00|N
5504|1|FXLDG||2017-12-11 03:32:00|N
5504|1|01023||2017-12-11 03:32:00|N
3075|1|01023||2015-11-02 17:56:00|N
3075|1|INCTS||2015-11-02 17:56:00|N
2252|1|LUNCH||2013-06-18 14:31:00|N
3075|1|01001||2015-11-02 17:56:00|N
3075|1|LODTX||2015-11-02 17:56:00|N
3075|1|CSHRN||2015-11-02 17:56:00|N
2167|1|LOCPH||2013-06-18 14:33:00|N
2167|1|01017||2013-06-18 14:33:00|N
2167|1|FXMLS||2013-06-18 14:33:00|N
2167|1|FXLDG||2013-06-18 14:33:00|N
2167|1|DUESX||2013-06-18 14:33:00|N
2167|1|01012||2013-06-18 14:33:00|N
3075|1|CURGL||2015-11-02 17:56:00|N
3075|1|01000||2015-11-02 17:56:00|N
5504|1|LODNG||2017-12-11 03:32:00|N
5504|1|01062||2017-12-11 03:32:00|N
5504|1|LODTX||2017-12-11 03:32:00|N
5504|1|01064||2017-12-11 03:32:00|N
5504|1|INCTS||2017-12-11 03:32:00|N
5504|1|01001||2017-12-11 03:32:00|N
5504|1|LNDRY||2017-12-11 03:32:00|N
5504|1|01065||2017-12-11 03:32:00|N
5504|1|AIRFR||2017-12-11 03:32:00|N
5504|1|01066||2017-12-11 03:32:00|N
4028|1|CSHRN||2013-06-19 17:06:00|N
4028|1|CURGL||2013-06-19 17:06:00|N
4028|1|MILEG||2013-06-19 17:06:00|N
4029|1|CSHRN||2013-06-19 17:08:00|N
4029|1|CURGL||2013-06-19 17:08:00|N
4029|1|MILEG||2013-06-19 17:08:00|N
5504|1|01026||2017-12-11 03:32:00|N
5504|1|CARMI||2017-12-11 03:32:00|N
5504|1|GASXX||2017-12-11 03:32:00|N
