1|1|1|4|Y|||||||||2016-04-12 02:33:00|N|N|N
2|1|2|6|Y|||||||||2016-04-12 02:33:00|N|N|N
4|1|4|7|Y|||||||||2016-04-12 02:33:00|N|N|N
5|1|5|8|Y||||||edit|||2016-04-12 02:33:00|N|N|N
6|1|6|9|Y||||||edit|||2016-04-12 02:33:00|N|N|N
7|1|7|10|Y|||||||||2016-04-12 02:33:00|N|N|N
8|1|8|11|Y|||||||||2016-04-12 02:33:00|N|N|N
10|1|10|14|Y||||||picklist|||2016-04-12 02:33:00|N|N|N
11|1|11|15|Y|||||||||2016-04-12 02:33:00|N|N|N
13|1|41|23|Y|||||||||2016-04-12 02:33:00|N|N|N
