ARB|en|Y|IC Ariba Service||2016-12-10 02:38:00
DIR|en|Y|Direct E-Invoice||2009-09-18 20:16:00
HIS|en|Y|Historical Invoice||2018-08-17 21:47:00
ICL|en|Y|IC Client Managed||2014-03-08 05:09:00
ICM|en|Y|IC Concur Managed||2014-03-08 05:09:00
IDR|en|Y|Intelligent Capture||2007-03-16 18:01:00
IMP|en|Y|OB10||2007-03-16 18:01:00
MAN|en|Y|User Added Request||2005-06-21 15:51:00
PEP|en|Y|Peppol Enabled||2023-03-10 19:44:00
REC|en|Y|Recurring Invoice||2014-01-18 04:19:00
