CALCULATE_AMOUNT|en|Y|Calculate Amount||2011-09-24 01:36:00
CHANGE_APPROVER|en|Y|Change Approver||2005-06-21 15:48:00
GENERATE_EXCEPTION|en|Y|Generate Exception||2005-06-21 15:48:00
REJECT|en|Y|Reject||2005-06-21 15:48:00
RESUBMIT|en|Y|Send Back to Employee||2005-06-21 15:48:00
SEND_EMAIL|en|Y|Send Email||2005-06-21 15:48:00
SKIP_STEP|en|Y|Skip Step||2005-06-21 15:48:00
UPDATE_FIELD|en|Y|Update Field||2008-06-19 18:38:00
