1|2037||15||1196|17|18|4|Y|N|Y|N|7|-|N|Y||2017-09-30 07:42:00|||N|BB015C3A7701469C93B1|||N||N||N|||||||HDR||N
2000|2037||15||1185|17|18|4|N|Y|Y|N|7|-|N|Y||2017-09-30 07:42:00|||N|006F30EACE22434599CD|||N||N||N|||||||||N
2001|2037||15||1185|17|18|4|N|Y|Y|N|7|-|N|Y||2017-09-30 07:42:00|||N|786A1963720B4EE1AE34|||N||N||N|||||||||N
2002|2037||15||1185|17|18|4|N|Y|Y|N|7|-|N|Y||2017-09-30 07:42:00|||N|8B074E4CCD3D456A9A3B|||N||N||N|||||||||N
2003|2030||15||1201|17|18|4|N|N|Y|N|7|-|N|Y||2017-09-30 07:42:00|1052|1053|Y|48056964F5CD44CCAA20|1079|10001|N||N||N|||||||HDR|1200|N
2004|2037||1199||16|17|18|4|N|Y|Y|N|7|-|N|Y||2017-09-30 07:42:00|||N|84D35DBBC80046D49B1A|||N||N||N|||||||HDR||N
2005|2037||1203||1202|17|18|4|N|N|Y|N|7|-|N|Y||2017-09-30 07:42:00|||N|2416069CF0344D938A8E|||N||N||N|||||||LIN||N
