10000|en|Y|Default 3-Way Matching Rule Set||2016-05-13 22:35:00
10001|en|Y|Default Rule Set - Working Copy||2016-05-13 22:20:00
DEFLT|en|Y|Default Rule Set - Do NOT Modify||2016-05-13 22:19:00
IDENT|en|Y|Default Line Item Auto-Identification Rule Set||2014-12-13 03:14:00
