14712|214|33604|89686|756||2021-10-29 01:30:00||EXPEN||756
14713|214|33604|89687|359.24||2021-10-29 01:30:00||EXPEN||359.24
14714|214|33604|89688|62.61||2021-10-29 01:30:00||EXPEN||62.61
14715|214|33604|89689|42.44||2021-10-29 01:30:00||EXPEN||42.44
14716|214|33604|89690|546.26||2021-10-29 01:30:00||EXPEN||546.26
14717|214|33604|89691|1274||2021-10-29 01:30:00||EXPEN||1274
14718|214|33604|89692|467||2021-10-29 01:30:00||EXPEN||467
14719|214|33604|89693|839||2021-10-29 01:30:00||EXPEN||839
14720|214|33604|89694|498.85||2021-10-29 01:30:00||EXPEN||498.85
14721|214|33604|89695|150||2021-10-29 01:30:00||EXPEN||150
14722|214|33604|89696|244||2021-10-29 01:30:00||EXPEN||244
14723|214|33604|89697|663||2021-10-29 01:30:00||EXPEN||663
14724|214|33604|89698|226||2021-10-29 01:30:00||EXPEN||226
14725|214|33604|89699|62.56||2021-10-29 01:30:00||EXPEN||62.56
14726|214|33604|89700|569||2021-10-29 01:30:00||EXPEN||569
14727|214|33604|89701|179.93||2021-10-29 01:30:00||EXPEN||179.93
14728|214|33604|89702|182||2021-10-29 01:30:00||EXPEN||182
14729|214|33604|89703|145.6||2021-10-29 01:30:00||EXPEN||145.6
14730|214|33604|89704|619.4||2021-10-29 01:30:00||EXPEN||619.4
14731|214|33604|89705|22.5||2021-10-29 01:30:00||EXPEN||22.5
14732|214|33604|89706|759||2021-10-29 01:30:00||EXPEN||759
14733|214|33604|89707|866||2021-10-29 01:30:00||EXPEN||866
14734|214|33604|89708|1200||2021-10-29 01:30:00||EXPEN||1200
14735|214|33604|89709|1200||2021-10-29 01:30:00||EXPEN||1200
14736|214|33604|89710|29.9||2021-10-29 01:30:00||EXPEN||29.9
14737|214|33604|89711|352.6||2021-10-29 01:30:00||EXPEN||352.6
14738|214|33604|89712|164.25||2021-10-29 01:30:00||EXPEN||164.25
14739|214|33604|89713|214||2021-10-29 01:30:00||EXPEN||214
14740|214|33604|89714|468||2021-10-29 01:30:00||EXPEN||468
14741|214|33604|89715|349||2021-10-29 01:30:00||EXPEN||349
14742|214|33604|89716|161.65||2021-10-29 01:30:00||EXPEN||161.65
15328|235|35251|95690|25000||2022-02-22 03:52:00||EXPEN||25000
15690|150|35305|96021|1200||2022-03-06 06:30:00||EXPEN||1200
15691|150|35305|96022|794||2022-03-06 06:30:00||EXPEN||794
15692|150|35305|96015|588||2022-03-06 06:30:00||EXPEN||588
15693|150|35305|96016|25.8||2022-03-06 06:30:00||EXPEN||25.8
15694|150|35305|96017|118||2022-03-06 06:30:00||EXPEN||118
15695|150|35305|96043|429||2022-03-06 06:30:00||EXPEN||429
15696|150|35305|96025|1174||2022-03-06 06:30:00||EXPEN||1174
15697|150|35305|96018|197.4||2022-03-06 06:30:00||EXPEN||197.4
15698|150|35305|96019|124.92||2022-03-06 06:30:00||EXPEN||124.92
15699|150|35305|96026|1217.5||2022-03-06 06:30:00||EXPEN||1217.5
15700|150|35305|96027|330.7||2022-03-06 06:30:00||EXPEN||330.7
15701|150|35305|96028|519.6||2022-03-06 06:30:00||EXPEN||519.6
15702|150|35305|96023|100||2022-03-06 06:30:00||EXPEN||100
15703|150|35305|96024|1060||2022-03-06 06:30:00||EXPEN||1060
15704|150|35305|96029|1092||2022-03-06 06:30:00||EXPEN||1092
15705|150|35305|96020|1029.08||2022-03-06 06:30:00||EXPEN||1029.08
15800|216|35307|96030|252||2022-05-14 03:11:00||EXPEN||252
15801|216|35307|96031|129||2022-05-14 03:11:00||EXPEN||129
15802|216|35307|96033|100||2022-05-14 03:11:00||EXPEN||100
15803|216|35307|96034|793||2022-05-14 03:11:00||EXPEN||793
15804|216|35307|96035|207||2022-05-14 03:11:00||EXPEN||207
15805|216|35307|96037|1358||2022-05-14 03:11:00||EXPEN||1358
15806|216|35307|96038|1050||2022-05-14 03:11:00||EXPEN||1050
15807|216|35307|96056|388||2022-05-14 03:11:00||EXPEN||388
15808|216|35307|98084|5118.2||2022-05-14 03:11:00||EXPEN||5118.2
15809|216|35307|98085|604.8||2022-05-14 03:11:00||EXPEN||604.8
16255|253|36678|101409|5600||2022-08-11 09:48:00||EXPEN||5600
16257|263|37167|104110|7400||2022-11-02 03:10:00||EXPEN||7400
16259|266|37280|104851|8960||2022-11-30 04:14:00||EXPEN||8960
16279|267|37287|104862|6374.4||2022-12-01 06:48:00||EXPEN||6374.4
16280|267|37287|104863|500||2022-12-01 06:48:00||EXPEN||500
16281|267|37287|104864|25.6||2022-12-01 06:48:00||EXPEN||25.6
16330|270|37468|106157|6699||2022-12-22 09:44:00||EXPEN||6699
16331|270|37468|106275|3199||2022-12-22 09:44:00||EXPEN||3199
16839|268|37356|106280|68.72||2022-12-23 14:24:00||EXPEN||68.72
16840|268|37356|106281|75.39||2022-12-23 14:24:00||EXPEN||75.39
16841|268|37356|106282|119.12||2022-12-23 14:24:00||EXPEN||119.12
16842|268|37356|106292|148||2022-12-23 14:24:00||EXPEN||148
16843|268|37356|106283|59.43||2022-12-23 14:24:00||EXPEN||59.43
16844|268|37356|106284|71.42||2022-12-23 14:24:00||EXPEN||71.42
16845|268|37356|106291|148||2022-12-23 14:24:00||EXPEN||148
16846|268|37356|106285|67.9||2022-12-23 14:24:00||EXPEN||67.9
16847|268|37356|106278|206.7||2022-12-23 14:24:00||EXPEN||206.7
16848|268|37356|105390|150||2022-12-23 14:24:00||EXPEN||150
16849|268|37356|106286|307.96||2022-12-23 14:24:00||EXPEN||307.96
16850|268|37356|106279|551||2022-12-23 14:24:00||EXPEN||551
16851|268|37356|106287|122.05||2022-12-23 14:24:00||EXPEN||122.05
16852|268|37356|106288|70.82||2022-12-23 14:24:00||EXPEN||70.82
16853|268|37356|106289|96.03||2022-12-23 14:24:00||EXPEN||96.03
16854|268|37356|106290|112.86||2022-12-23 14:24:00||EXPEN||112.86
16855|268|37356|105362|848||2022-12-23 14:24:00||EXPEN||848
16856|268|37356|105372|140.16||2022-12-23 14:24:00||EXPEN||140.16
16857|268|37356|105374|105.91||2022-12-23 14:24:00||EXPEN||105.91
16858|268|37356|105341|5500||2022-12-23 14:24:00||EXPEN||5500
16859|268|37356|105371|58||2022-12-23 14:24:00||EXPEN||58
16860|268|37356|106277|1600||2022-12-23 14:24:00||EXPEN||1600
16861|268|37356|106293|1372.53||2022-12-23 14:24:00||EXPEN||1372.53
17205|269|37546|106867|10240||2023-01-09 10:03:00||EXPEN||10240
17326|275|37579|106939|200||2023-01-27 02:16:00||EXPEN||200
17327|275|37579|106937|5267||2023-01-27 02:16:00||EXPEN||5267
17328|275|37579|106938|2400||2023-01-27 02:16:00||EXPEN||2400
17329|275|37579|106994|133||2023-01-27 02:16:00||EXPEN||133
17330|274|37681|107520|9300||2023-02-14 10:45:00||EXPEN||9300
17334|276|37682|107521|9500||2023-02-14 10:52:00||EXPEN||9500
17335|278|37683|107522|7000||2023-02-20 09:47:00||EXPEN||7000
17336|278|37683|107523|3200||2023-02-20 09:47:00||EXPEN||3200
17338|281|37840|108671|10375||2023-03-09 07:34:00||EXPEN||10375
17340|282|37842|108673|18900||2023-03-09 08:39:00||EXPEN||18900
17346|284|37957|109297|13000||2023-03-20 09:15:00||EXPEN||13000
17358|285|38064|110029|3880||2023-03-30 06:08:00||EXPEN||3880
17360|287|38069|110045|464||2023-03-30 06:19:00||EXPEN||464
17363|271|38145|110652|10567.2||2023-04-07 03:56:00||EXPEN||10567.2
17364|271|38145|110653|51432.8||2023-04-07 03:56:00||EXPEN||51432.8
17365|286|38166|110758|5417||2023-04-10 04:00:00||EXPEN||5417
17533|279|38302|111533|256.56||2023-05-02 09:54:00||EXPEN||256.56
17534|279|38302|111521|36.48||2023-05-02 09:54:00||EXPEN||36.48
17535|279|38302|111523|120.86||2023-05-02 09:54:00||EXPEN||120.86
17536|279|38302|111526|103.17||2023-05-02 09:54:00||EXPEN||103.17
17537|279|38302|111527|137.8||2023-05-02 09:54:00||EXPEN||137.8
17538|279|38302|111529|1341.19||2023-05-02 09:54:00||EXPEN||1341.19
17539|279|38302|111530|1341.19||2023-05-02 09:54:00||EXPEN||1341.19
17540|279|38302|111531|385||2023-05-02 09:54:00||EXPEN||385
17541|279|38302|111518|147.38||2023-05-02 09:54:00||EXPEN||147.38
17542|279|38302|111522|22.11||2023-05-02 09:54:00||EXPEN||22.11
17543|279|38302|111524|43.9||2023-05-02 09:54:00||EXPEN||43.9
17544|279|38302|111525|36.11||2023-05-02 09:54:00||EXPEN||36.11
17545|279|38302|111528|184.23||2023-05-02 09:54:00||EXPEN||184.23
17546|279|38302|111534|343.96||2023-05-02 09:54:00||EXPEN||343.96
17547|279|38302|111535|5512.95||2023-05-02 09:54:00||EXPEN||5512.95
17548|279|38302|111555|39262.11||2023-05-02 09:54:00||EXPEN||39262.11
17580|280|38436|112052|49950||2023-05-10 07:07:00||EXPEN||49950
17584|290|38525|112391|16611||2023-05-19 09:42:00||EXPEN||16611
17586|291|38526|112395|8000||2023-05-19 09:58:00||EXPEN||8000
17588|292|38528|112404|8000||2023-05-19 10:25:00||EXPEN||8000
17593|293|38531|112412|8000||2023-05-19 10:44:00||EXPEN||8000
17594|293|38531|112413|1400||2023-05-19 10:44:00||EXPEN||1400
17599|294|38543|112460|8000||2023-05-22 08:26:00||EXPEN||8000
17600|294|38543|112461|1350||2023-05-22 08:26:00||EXPEN||1350
17603|295|38652|113137|10000||2023-06-02 10:35:00||EXPEN||10000
17718|301|38809|114101|188.07||2023-07-10 09:57:00||EXPEN||188.07
17719|301|38809|114105|50.83||2023-07-10 09:57:00||EXPEN||50.83
17720|301|38809|114106|183.76||2023-07-10 09:57:00||EXPEN||183.76
17721|301|38809|114108|17066.06||2023-07-10 09:57:00||EXPEN||17066.06
17722|301|38809|114104|23.4||2023-07-10 09:57:00||EXPEN||23.4
17723|301|38809|114103|218.56||2023-07-10 09:57:00||EXPEN||218.56
17724|301|38809|114107|218.95||2023-07-10 09:57:00||EXPEN||218.95
17725|301|38809|114102|270.08||2023-07-10 09:57:00||EXPEN||270.08
17726|301|38809|114109|31280.29||2023-07-10 09:57:00||EXPEN||31280.29
17728|300|39196|116597|20000||2023-08-18 11:41:00||EXPEN||20000
17772|303|39197|116604|111.7||2023-08-18 12:23:00||EXPEN||111.7
17773|303|39197|116603|1200||2023-08-18 12:23:00||EXPEN||1200
17774|303|39197|116600|196.8||2023-08-18 12:23:00||EXPEN||196.8
17775|303|39197|116598|5710||2023-08-18 12:23:00||EXPEN||5710
17776|303|39197|116599|2608.5||2023-08-18 12:23:00||EXPEN||2608.5
