2077|2030|2147483646|N|Y|Y|R_PROC|SYSTEM||NONE|NONE|N|N|com.concur.payment.services.workflow.handlers.PaymentRequestHandler||2016-04-08 22:51:00||Y||
2078|2030|2147483647|N|Y|Y|R_EXTR|SYSTEM||NONE|NONE|N|N|com.concur.payment.services.workflow.handlers.PaymentRequestHandler||2016-04-08 22:51:00||Y||
2079|2030|-3|N|Y|N|R_ACCO|PMT_ACCT_CLERK||NONE|NONE|||com.concur.payment.services.workflow.handlers.PaymentRequestHandler||2011-04-16 04:10:00||Y||
2080|2019|-2|N|Y|N|002000|CR_PROCESSOR||NONE|NONE|||com.concur.services.workflow.handlers.ReportHandler||2012-01-22 05:27:00||Y||
2081|2019|-1|N|Y|N|A_NOTF|SYSTEM||NONE|NONE|N|N|com.concur.services.workflow.handlers.ReportHandler||2016-04-12 13:45:00||Y||
2082|2019|2147483646|N|Y|N|A_PVAL|SYSTEM||NONE|NONE|N|N|com.concur.services.workflow.handlers.ReportHandler||2016-04-12 13:45:00||Y||
2083|2031|-2|N|N|Y|Q_PECO|CO_APPROVER||NONE|NONE|||com.concur.services.workflow.handlers.ARCostObjectHandler||2012-06-23 01:46:00||Y||
2084|2031|1|N|N|Y|Q_PECO|CO_APPROVER||NONE|NONE|||com.concur.services.workflow.handlers.ARCostObjectHandler||2012-06-23 01:46:00||Y||
2085|2032|1|N|N|Y|A_PBDG|BDGT_APPROVER||NONE|NONE|||com.concur.services.workflow.handlers.ExpBudgetObjectHandler||2012-11-17 03:33:00||Y||
2086|2033|1|N|N|Y|Q_PBDG|BDGT_APPROVER||NONE|NONE|||com.concur.services.workflow.handlers.ARBudgetObjectHandler||2012-11-17 03:33:00||Y||
2087|2034|-2|N|Y|N|U_PEND|PURCH_APRVR||BOTH|BOTH|N|N|com.concur.midtier.purchase.services.workflow.handlers.PurchaseRequestStepHandler||2016-04-08 22:42:00||Y||
2088|2034|-1|N|Y|N|U_NOTF|SYSTEM||NONE|NONE|N|N|com.concur.midtier.purchase.services.workflow.handlers.PurchaseRequestStepHandler||2016-04-08 22:42:00||Y||
2089|2034|1|N|N|Y|U_PEND|PURCH_APRVR||NONE|NONE|N|N|com.concur.midtier.purchase.services.workflow.handlers.PurchaseRequestStepHandler||2016-04-08 22:42:00||Y||
2090|2034|2|N|N|Y|U_ACCO|PURCH_PROCESSOR||NONE|NONE|N|N|com.concur.midtier.purchase.services.workflow.handlers.PurchaseRequestStepHandler||2016-04-08 22:42:00||Y||
2091|2035|1|N|N|Y|U_PECO|CO_APPROVER||NONE|NONE|||com.concur.midtier.purchase.services.workflow.handlers.PurchaseRequestCostObjectStepHandler||2013-01-19 03:40:00||Y||
2092|2034|3|N|N|Y|U_VAPP|PMT_VENAPPROVER||NONE|NONE|N|N|com.concur.midtier.purchase.services.workflow.handlers.PurchaseRequestStepHandler||2016-04-08 22:42:00||Y||
2093|2036|-2|N|N|N|A_PEND|MANAGER||BOTH|BOTH|N|N|com.concur.services.workflow.handlers.ReportHandler||2016-04-12 13:44:00||Y||
2094|2036|-3|N|N|N|A_ACCO|ACCT_CLERK||NONE|NONE|||com.concur.services.workflow.handlers.ReportHandler||2013-05-23 09:09:00||Y||
2095|2036|2147483646|N|Y|Y|P_PROC|SYSTEM||NONE|NONE|N|N|com.concur.services.workflow.handlers.ReportHandler||2016-04-12 13:44:00||Y||
2096|2036|2147483645|N|Y|Y|A_PVAL|SYSTEM||NONE|NONE|N|N|com.concur.services.workflow.handlers.ReportHandler||2016-04-12 13:44:00||Y||
2097|2036|3|N|N|Y|A_ACCO|ACCT_CLERK||NONE|NONE|N|N|com.concur.services.workflow.handlers.ReportHandler||2016-04-12 13:44:00||Y||
2098|2036|2|N|N|Y|A_PEND|AUTH_APPROVER||APPROVER|NONE|Y|N|com.concur.services.workflow.handlers.ReportHandler||2016-04-12 13:44:00||Y||
2099|2036|1|N|N|Y|A_PEND|MANAGER||NONE|NONE|N|N|com.concur.services.workflow.handlers.ReportHandler||2016-04-12 13:44:00||Y||
2100|2036|-1|N|Y|N|A_NOTF|SYSTEM||NONE|NONE|N|N|com.concur.services.workflow.handlers.ReportHandler||2016-04-12 13:44:00||Y||
2101|2006|1|Y|N|N|A_PECO|CO_APPROVER||NONE|NONE|||com.concur.services.workflow.handlers.ReportHandler||2013-06-19 15:53:00||Y||
2102|2037|-2|N|N|N|R_PEND|PAYMENT_APRVR||BOTH|BOTH|N|N|com.concur.payment.services.workflow.handlers.PaymentRequestHandler||2016-04-08 22:33:00||Y||
2103|2037|-3|N|N|N|R_ACCO|PMT_ACCT_CLERK||NONE|NONE|||com.concur.payment.services.workflow.handlers.PaymentRequestHandler||2013-07-08 18:56:00||Y||
2104|2037|2147483647|N|Y|Y|R_EXTR|SYSTEM||NONE|NONE|N|N|com.concur.payment.services.workflow.handlers.PaymentRequestHandler||2016-04-08 22:33:00||Y||
2105|2037|2147483646|N|Y|Y|R_PROC|SYSTEM||NONE|NONE|N|N|com.concur.payment.services.workflow.handlers.PaymentRequestHandler||2016-04-08 22:33:00||Y||
2106|2037|2147483645|N|Y|Y|R_PVAL|SYSTEM||NONE|NONE|N|N|com.concur.payment.services.workflow.handlers.PaymentRequestHandler||2016-04-08 22:33:00||Y||
2107|2037|7|N|N|Y|R_VAPP|PMT_VENAPPROVER||NONE|NONE|N|N|com.concur.payment.services.workflow.handlers.PaymentRequestHandler||2016-04-08 22:33:00||Y||
2108|2037|6|N|N|Y|R_ACCO|PMT_ACCT_CLERK||NONE|NONE|N|N|com.concur.payment.services.workflow.handlers.PaymentRequestHandler||2016-04-08 22:33:00||Y||
2109|2037|5|N|N|Y|R_PEND|PAYMENT_APRVR||NONE|NONE|N|N|com.concur.payment.services.workflow.handlers.PaymentRequestHandler||2016-04-08 22:33:00||Y||
2110|2037|4|N|N|Y|R_PEND|PAYMENT_APRVR||NONE|NONE|N|N|com.concur.payment.services.workflow.handlers.PaymentRequestHandler||2016-04-08 22:33:00||Y||
2111|2037|3|N|N|Y|R_PEND|PAYMENT_APRVR||NONE|NONE|N|N|com.concur.payment.services.workflow.handlers.PaymentRequestHandler||2016-04-08 22:33:00||Y||
2112|2037|2|N|N|Y|R_PEND|PAYMENT_APRVR||NONE|NONE|N|N|com.concur.payment.services.workflow.handlers.PaymentRequestHandler||2016-04-08 22:33:00||Y||
2113|2037|1|N|N|Y|R_PEND|PAYMENT_APRVR||NONE|NONE|N|N|com.concur.payment.services.workflow.handlers.PaymentRequestHandler||2016-04-08 22:33:00||Y||
2114|2037|0|N|N|Y|R_PEND|PAYMENT_APRVR||NONE|NONE|N|N|com.concur.payment.services.workflow.handlers.PaymentRequestHandler||2016-04-08 22:33:00||Y||
2115|2037|-1|N|Y|N|R_NOTF|SYSTEM||NONE|NONE|N|N|com.concur.payment.services.workflow.handlers.PaymentRequestHandler||2016-04-08 22:33:00||Y||
