4684|en|Y|CN10-0031 PUBLIC RELATIONS||2017-07-26 09:46:00
4685|en|Y|CN10-0032 CRM||2017-07-26 09:46:00
4686|en|Y|Visual Merchandising||2017-07-26 09:46:00
4687|en|Y|CN10-0040 Visual Merchandising||2017-07-26 09:46:00
4688|en|Y|Retail||2017-07-26 09:46:00
4689|en|Y|CN10-0050 Retail Admin||2017-07-26 09:46:00
4690|en|Y|CN10-0055 Private Client Related||2017-07-26 09:46:00
4777|en|Y|Store_CHC||2017-08-31 06:11:00
4778|en|Y|CN10-CN15 CHC||2017-09-01 10:36:00
4779|en|Y|Store_DTS||2017-08-31 06:11:00
4780|en|Y|CN10-CN18 DTS||2017-09-01 10:36:00
4781|en|Y|Store_GTH||2017-08-31 06:11:00
4782|en|Y|CN10-CN25 GTH||2017-09-01 10:36:00
4783|en|Y|Store_HMX||2017-08-31 06:11:00
4784|en|Y|CN10-CN23 HMX||2017-09-01 10:36:00
4785|en|Y|Store_HZT||2017-08-31 06:11:00
4786|en|Y|CN10-CN12 HZT||2017-09-01 10:36:00
4787|en|Y|Store_IFS||2017-08-31 06:11:00
4788|en|Y|CN10-CN31 IFS||2017-09-01 10:36:00
4789|en|Y|Store_MIX||2017-08-31 06:11:00
4790|en|Y|CN10-CN17 MIX||2017-09-01 10:36:00
4791|en|Y|Store_NJD||2017-08-31 06:11:00
4792|en|Y|CN10-CN34 NJD||2017-09-01 10:36:00
4793|en|Y|Store_P66||2017-08-31 06:11:00
4794|en|Y|CN10-CN02 P66||2017-09-01 10:36:00
4795|en|Y|Store_SHL||2017-08-31 06:11:00
4796|en|Y|CN10-CN28 SHL||2017-09-01 10:36:00
4797|en|Y|Store_SHO||2017-08-31 06:11:00
4798|en|Y|CN10-CN36 SHO||2017-09-01 10:36:00
4799|en|Y|Store_SKM||2017-08-31 06:11:00
4800|en|Y|CN10-CN39 SKM||2017-09-01 10:36:00
4801|en|Y|Store_SKP||2017-08-31 06:11:00
4827|en|Y|CN10-0040 Visual Merchandising||2017-09-01 10:36:00
4828|en|Y|CN10-0055 VIC||2022-02-28 11:07:00
4829|en|Y|CN10-0070 Finance||2017-09-01 10:36:00
4830|en|Y|Human Resourses||2017-09-01 10:36:00
4831|en|Y|CN10-0090 HR||2017-09-01 10:36:00
4832|en|Y|CN10-CN99 CHINA WHOLESALE||2017-09-01 10:36:00
4833|en|Y|Office - HFI||2017-09-24 02:14:00
4834|en|Y|Office - RVMLA||2017-09-24 02:14:00
4835|en|Y|Office - VMM||2017-09-24 02:14:00
4836|en|Y|Store||2017-09-24 02:14:00
4837|en|Y|Office - HR/Finance/IT||2017-09-25 11:11:00
4838|en|Y|Office - Rtl/VIC/Merch/Log/Adm||2017-09-25 11:11:00
4839|en|Y|Office - VM/Marketing||2017-09-25 11:11:00
4840|en|Y|Store||2017-09-25 11:11:00
4841|en|Y|Office - HFI||2017-09-24 06:16:00
4842|en|Y|Office - RVMLA||2017-09-24 06:17:00
4843|en|Y|Office - VMM||2017-09-24 06:18:00
4844|en|Y|Store||2017-09-24 06:18:00
4845|en|Y|*Fun Caravan||2017-09-25 11:37:00
4846|en|Y|*Fun trunk show/Fun Salon||2017-09-25 11:37:00
4847|en|Y|*Training||2017-09-25 11:37:00
4848|en|Y|*WW retail seminar||2017-09-25 11:37:00
4849|en|Y|Office - HR/Finance/IT||2017-09-25 11:56:00
4850|en|Y|Office - Rtl/VIC/Merch/Log/Adm||2017-09-25 11:56:00
4851|en|Y|Office - VM/Marketing||2017-09-25 11:56:00
4852|en|Y|Store||2017-09-25 11:56:00
4853|en|Y|Store_CQW||2017-10-30 02:09:00
4854|en|Y|Store_CQM||2017-10-30 02:09:00
4855|en|Y|CN10-CN43||2017-10-30 02:10:00
4856|en|Y|CN10-CN42||2017-10-30 02:10:00
4857|en|Y|*Heaven Project||2017-11-01 02:45:00
4858|en|Y|Store_XAW||2018-05-02 10:04:00
4859|en|Y|Store_XAM||2018-05-02 10:04:00
4860|en|Y|Store_XAS||2018-05-02 10:04:00
4861|en|Y|CN10-CN47||2018-05-02 10:05:00
4862|en|Y|CN10-CN48||2018-05-02 10:05:00
4863|en|Y|CN10-CN49||2018-05-02 10:05:00
4864|en|Y|Store_GTM||2018-09-25 05:03:00
4865|en|Y|CN10-CN46||2018-09-25 05:03:00
4866|en|Y|Store_WFC||2018-11-29 02:17:00
4867|en|Y|CN10-CN50||2018-09-25 05:04:00
4868|en|Y|Office - VIC||2018-12-14 01:50:00
4869|en|Y|CN10-0032 VIC & CRM||2022-02-28 11:16:00
4870|en|Y|Store_IFC||2019-02-14 04:46:00
4871|en|Y|Store_IFM||2019-02-14 04:47:00
4750|en|Y|Travel||2017-08-15 11:49:00
4751|en|Y|Store Cash Advance Only||2017-08-18 05:38:00
4752|en|Y|VIC||2017-08-27 09:13:00
4753|en|Y|CN10-0055 Private Client Related||2017-08-27 09:14:00
4754|en|Y|Store Manager||2017-08-27 09:17:00
4757|en|Y|Admin||2017-08-31 06:11:00
4758|en|Y|CN10-0000 Admin||2019-02-20 09:03:00
4759|en|Y|Central Retail||2017-08-31 06:11:00
4760|en|Y|CN10-0050 Central Retail||2017-09-01 10:36:00
4761|en|Y|IT||2017-08-31 06:11:00
4762|en|Y|CN10-0080 IT||2017-09-01 10:36:00
4763|en|Y|Legal||2017-08-31 06:11:00
4764|en|Y|CN10-0013 Legal||2019-02-20 08:05:00
4765|en|Y|President||2017-08-31 06:11:00
4766|en|Y|CN10-0050 President||2017-09-01 10:36:00
4767|en|Y|Store_66K||2017-08-31 06:11:00
4768|en|Y|CN10-CN40 66K||2017-09-01 10:36:00
4769|en|Y|Store_APM||2017-08-31 06:11:00
4770|en|Y|CN10-CN41 APM||2017-09-01 10:36:00
4771|en|Y|Store_BCW||2017-08-31 06:11:00
4772|en|Y|CN10-CN01 BCW||2017-09-01 10:36:00
4773|en|Y|Store_BJO||2017-08-31 06:11:00
4774|en|Y|CN10-CN37 BJO||2017-09-01 10:36:00
4775|en|Y|Store_BLA||2017-08-31 06:11:00
4776|en|Y|CN10-CN30 BLA||2017-09-01 10:36:00
4802|en|Y|CN10-CN11 SKP||2017-09-01 10:36:00
4803|en|Y|Store_SKR||2017-08-31 06:11:00
4804|en|Y|CN10-CN32 SKR||2017-09-01 10:36:00
4805|en|Y|Store_SKS||2017-08-31 06:11:00
4806|en|Y|CN10-CN33 SKS||2017-09-01 10:36:00
4807|en|Y|Store_SYM||2017-08-31 06:11:00
4808|en|Y|CN10-CN26 SYM||2017-09-01 10:36:00
4809|en|Y|Store_TJG||2017-08-31 06:11:00
4810|en|Y|CN10-CN27 TJG||2017-09-01 10:36:00
4811|en|Y|Store_WHI||2017-08-31 06:11:00
4812|en|Y|CN10-CN35 WHI||2017-09-01 10:36:00
4813|en|Y|Store_WQO||2017-08-31 06:11:00
4814|en|Y|CN10-CN24 WQO||2017-09-01 10:36:00
4815|en|Y|Store_WXM||2017-08-31 06:11:00
