1045|4553|4552|2|||D||2011-12-06 16:40:00|Standard VAT 20%-Reduced VAT 10%|Reduced VAT 10%|N
1070|4638|4637|2|||C||2017-07-26 09:37:00|CN-CN10|CN10|N
1073|4833|4744|2|||D||2017-09-24 02:14:00|Fun Caravan-Office - HFI|Office - HFI|N
1073|4834|4743|2|||D||2017-09-24 02:14:00|Fun trunk show/Fun Salon-Office - RVMLA|Office - RVMLA|N
1073|4835|4745|2|||D||2017-09-24 02:14:00|Training-Office - VMM|Office - VMM|N
1073|4836|4742|2|||D||2017-09-24 02:14:00|WW retail seminar-Store|Store|N
1073|4841|4837|2|||D||2017-09-24 06:16:00|*Office - HR/Finance/IT-Office - HFI|Office - HFI|N
1073|4842|4838|2|||D||2017-09-24 06:17:00|*Office - Rtl/VIC/Merch/Log/Adm-Office - RVMLA|Office - RVMLA|N
1073|4843|4839|2|||D||2017-09-24 06:18:00|*Office - VM/Marketing-Office - VMM|Office - VMM|N
1073|4844|4840|2|||D||2017-09-24 06:18:00|*Store-Store|Store|N
1070|4679|4638|3|||C||2017-07-26 09:46:00|CN-CN10-Merchandising|Merchandising|N
1070|4682|4638|3|||D||2017-07-26 09:46:00|CN-CN10-Marketing|Marketing|N
1070|4686|4638|3|||D||2017-07-26 09:46:00|CN-CN10-Visual Merchandising|Visual Merchandising|N
1070|4688|4638|3|||D||2017-07-26 09:46:00|CN-CN10-Retail|Retail|N
1070|4691|4638|3|||C||2017-07-26 09:46:00|CN-CN10-Finance|Finance|N
1070|4694|4638|3|||D||2017-07-26 09:46:00|CN-CN10-HR|HR|N
1070|4705|4638|3|||D||2017-07-26 09:46:00|CN-CN10-Store Outlet|Store Outlet|N
1070|4707|4638|3|||D||2017-07-26 09:46:00|CN-CN10-Store China South|Store China South|N
1070|4721|4638|3|||D||2017-07-26 09:46:00|CN-CN10-Store China North|Store China North|N
1070|4727|4638|3|||C||2017-07-26 09:46:00|CN-CN10-Wholesale|Wholesale|N
1070|4752|4638|3|||C||2017-08-27 09:13:00|CN-CN10-VIC|VIC|N
1019|10||1|||C||2011-02-14 11:55:00|Alitalia|Alitalia|N
1019|13||1|||C||2011-02-14 11:55:00|American Airlines|American Airlines|N
1019|14||1|||C||2011-02-14 11:55:00|British Airways|British Airways|N
1019|16||1|||C||2011-02-14 11:55:00|Continental Airlines|Continental Airlines|N
1019|17||1|||C||2011-02-14 11:55:00|Delta Air Lines|Delta Air Lines|N
1019|18||1|||C||2011-02-14 11:55:00|Horizon Air|Horizon Air|N
1019|20||1|||C||2011-02-14 11:55:00|Lufthansa|Lufthansa|N
1019|21||1|||C||2011-02-14 11:55:00|Northwest Airlines|Northwest Airlines|N
1019|23||1|||C||2011-02-14 11:55:00|Qantas|Qantas|N
1019|28||1|||C||2011-02-14 11:55:00|Saudi Arabian Airlines|Saudi Arabian Airlines|N
1019|29||1|||C||2011-02-14 11:55:00|Singapore Airlines|Singapore Airlines|N
1019|31||1|||C||2011-02-14 11:55:00|Southwest Airlines|Southwest Airlines|N
1019|34||1|||C||2011-02-14 11:55:00|United Airlines|United Airlines|N
1019|1358||1|||C||2011-02-14 11:55:00|1Time Airline|1Time Airline|N
1019|1359||1|||C||2011-02-14 11:55:00|A Soriano Aviation|A Soriano Aviation|N
1019|1360||1|||C||2011-02-14 11:55:00|AbaetÇ Linhas AÇreas|AbaetÇ Linhas AÇreas|N
1019|1361||1|||C||2011-02-14 11:55:00|Abu Dhabi Aviation|Abu Dhabi Aviation|N
1019|1362||1|||C||2011-02-14 11:55:00|Act Airlines|Act Airlines|N
1019|1363||1|||C||2011-02-14 11:55:00|Adria Airways|Adria Airways|N
1019|1364||1|||C||2011-02-14 11:55:00|Aegean Airlines|Aegean Airlines|N
1019|1365||1|||C||2011-02-14 11:55:00|Aer Arann|Aer Arann|N
1019|1366||1|||C||2011-02-14 11:55:00|Aero Cardal|Aero Cardal|N
1019|1367||1|||C||2011-02-14 11:55:00|Aero Caribbean|Aero Caribbean|N
1019|1368||1|||C||2011-02-14 11:55:00|Aero Contractors|Aero Contractors|N
1019|1369||1|||C||2011-02-14 11:55:00|Aero Cuahonte|Aero Cuahonte|N
1019|1370||1|||C||2011-02-14 11:55:00|Aero Dienst|Aero Dienst|N
1019|1371||1|||C||2011-02-14 11:55:00|Aero Ejecutivos|Aero Ejecutivos|N
1019|1372||1|||C||2011-02-14 11:55:00|Aero Lanka|Aero Lanka|N
1019|1373||1|||C||2011-02-14 11:55:00|Aero Mongolia|Aero Mongolia|N
1019|1374||1|||C||2011-02-14 11:55:00|AeroBratsk|AeroBratsk|N
1019|1375||1|||C||2011-02-14 11:55:00|Aerocondor|Aerocondor|N
1019|1376||1|||C||2011-02-14 11:55:00|Aeroflot|Aeroflot|N
1019|1377||1|||C||2011-02-14 11:55:00|Aerogal|Aerogal|N
1019|1378||1|||C||2011-02-14 11:55:00|Aerogaviota|Aerogaviota|N
1019|1379||1|||C||2011-02-14 11:55:00|Aerogryf|Aerogryf|N
1019|1380||1|||C||2011-02-14 11:55:00|Aeroline|Aeroline|N
1019|1381||1|||C||2011-02-14 11:55:00|Aerol°nea de Antioquia|Aerol°nea de Antioquia|N
1019|1382||1|||C||2011-02-14 11:55:00|Aerol°nea Principal|Aerol°nea Principal|N
1019|1383||1|||C||2011-02-14 11:55:00|Aerol°neas Argentinas|Aerol°neas Argentinas|N
1019|1384||1|||C||2011-02-14 11:55:00|Aerol°neas Mas|Aerol°neas Mas|N
1019|1385||1|||C||2011-02-14 11:55:00|Aerol°neas Sosa|Aerol°neas Sosa|N
1019|1386||1|||C||2011-02-14 11:55:00|Aerolitoral|Aerolitoral|N
1019|1387||1|||C||2011-02-14 11:55:00|Aeromar|Aeromar|N
1019|1388||1|||C||2011-02-14 11:55:00|Aeromas|Aeromas|N
1019|1389||1|||C||2011-02-14 11:55:00|AeromÇxico|AeromÇxico|N
1019|1390||1|||C||2011-02-14 11:55:00|AeromÇxico Connect|AeromÇxico Connect|N
1019|1391||1|||C||2011-02-14 11:55:00|Aeromist-Kharkiv|Aeromist-Kharkiv|N
1019|1392||1|||C||2011-02-14 11:55:00|Aeronova|Aeronova|N
1019|1393||1|||C||2011-02-14 11:55:00|Aeropelican Air Services|Aeropelican Air Services|N
1019|1394||1|||C||2011-02-14 11:55:00|Aeroperlas|Aeroperlas|N
1019|1395||1|||C||2011-02-14 11:55:00|Aeropostal Alas de Venezuela|Aeropostal Alas de Venezuela|N
1019|1396||1|||C||2011-02-14 11:55:00|AeroRep£blica|AeroRep£blica|N
1019|1397||1|||C||2011-02-14 11:55:00|Aerosur|Aerosur|N
1019|1398||1|||C||2011-02-14 11:55:00|Aerosvit Airlines|Aerosvit Airlines|N
1019|1399||1|||C||2011-02-14 11:55:00|Aero-Tropics Air Services|Aero-Tropics Air Services|N
1019|1400||1|||C||2011-02-14 11:55:00|Aerov°as DAP|Aerov°as DAP|N
1019|1401||1|||C||2011-02-14 11:55:00|Aerovista Airlines|Aerovista Airlines|N
