1002|BANKF|3|3|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1002|BRKFT|3|3|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1002|BUSML|6|3|||2007-09-07 20:17:00|N|N|Y|Y|N|||Y|N
1002|CARMI|7|7|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1002|CARRT|4|4|4||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1002|CELPH|3|3|9||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1002|COMMU|3|3|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1002|CSHAD|8|8|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1002|CSHRN|8|8|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1002|CURGL|8|8|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1002|DINNR|3|3|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1002|DUESX|3|3|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1002|ENTRT|6|6|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1002|FXINC|3|3|||2017-04-13 23:41:00|N|N|N|Y|N|||Y|N
1002|FXLDG|3|3|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1002|FXMLG|3|3|||2008-03-14 17:20:00|N|N|N|Y|N|||Y|N
1002|FXMLS|3|3|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1002|GASXX|3|3|8||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1002|GIFTS|3|3|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1002|LNDRY|3|3|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1002|LOCPH|3|3|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1002|LODGE|4|4|7||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1002|LODNG|4|4|7||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1002|LODTX|4|4|7||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1002|LUNCH|3|3|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1002|MEALS|3|3|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1002|MILEG|7|7|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1002|MISCL|3|3|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1002|OFCSP|3|3|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1002|ONLIN|3|3|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1002|OTHER|3|3|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1002|OVRNT|3|3|||2008-03-14 17:20:00|N|N|N|Y|N|||Y|N
1002|PARKG|3|3|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1002|POSTG|3|3|5||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1002|PVMLS|3|3|||2008-03-14 17:20:00|N|N|N|Y|N|||Y|N
1002|SEMNR|3|3|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1002|TAXIX|3|3|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1002|TOLLS|3|3|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1002|TRANS|3|3|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1002|TRDSH|3|3|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1002|TXMLS|3|3|||2008-03-14 17:20:00|N|N|N|Y|N|||Y|N
1002|UNDEF|3|3|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1003|AIRFR|1019|1019|3||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1003|AWRDS|3|3|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1003|BANKF|3|3|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1003|BRKFT|3|3|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1003|BUSML|6|3|||2007-09-07 20:17:00|N|N|Y|Y|N|||Y|N
1003|CARMI|7|7|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1003|CARRT|4|4|4||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1003|CELPH|3|3|9||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1003|COMMU|3|3|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1003|CSHAD|8|8|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1003|CSHRN|8|8|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1003|CURGL|8|8|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1003|DINNR|3|3|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1003|DUESX|3|3|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1003|ENTRT|6|6|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1003|FXINC|3|3|||2017-04-13 23:41:00|N|N|N|Y|N|||Y|N
1003|FXLDG|3|3|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1003|FXMLG|3|3|||2008-03-14 17:20:00|N|N|N|Y|N|||Y|N
1003|FXMLS|3|3|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1003|GASXX|3|3|8||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1003|GIFTS|3|3|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1003|LNDRY|3|3|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1003|LOCPH|3|3|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1003|LODGE|4|4|7||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1003|LODNG|4|4|7||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1003|LODTX|4|4|7||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1003|LUNCH|3|3|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1003|MEALS|3|3|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1003|MILEG|7|7|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1003|MISCL|3|3|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1003|OFCSP|3|3|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1003|ONLIN|3|3|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1003|OTHER|3|3|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1003|OVRNT|3|3|||2008-03-14 17:20:00|N|N|N|Y|N|||Y|N
1003|PARKG|3|3|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1003|POSTG|3|3|5||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1003|PVMLS|3|3|||2008-03-14 17:20:00|N|N|N|Y|N|||Y|N
1003|SEMNR|3|3|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1003|TAXIX|3|3|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1003|TOLLS|3|3|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1003|TRANS|3|3|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1003|TRDSH|3|3|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1003|TXMLS|3|3|||2008-03-14 17:20:00|N|N|N|Y|N|||Y|N
1003|UNDEF|3|3|||2005-06-21 15:55:00|N|N|N|Y|N|||Y|N
1004|UNDEF|3|3|||2011-05-21 03:43:00|N|N|N|Y|N|||Y|N
1005|01001|3|3|||2011-03-28 14:54:00|N|N|N|Y|N|||Y|N
1005|01002|3|3|||2011-03-28 14:54:00|N|N|N|Y|N|||Y|N
1005|01004|1055|1055|||2011-03-28 14:54:00|N|N|Y|Y|N|||Y|N
1005|01005|3|3|||2011-03-28 14:54:00|N|N|N|Y|N|||Y|N
1005|01006|3|3|||2011-03-28 14:54:00|N|N|N|Y|N|||Y|N
1005|01007|3|3|||2011-03-28 14:54:00|N|N|N|Y|N|||Y|N
1005|01008|3|3|||2011-03-28 14:54:00|N|N|N|Y|N|||Y|N
1005|01009|3|3|||2011-03-28 14:54:00|N|N|N|Y|N|||Y|N
1005|01010|3|3|||2011-03-28 14:54:00|N|N|N|Y|N|||Y|N
1005|01012|3|3|||2011-03-28 14:54:00|N|N|N|Y|N|||Y|N
1005|01014|3|3|||2011-03-28 14:54:00|N|N|N|Y|N|||Y|N
1005|01015|3|3|||2011-03-28 14:54:00|N|N|N|Y|N|||Y|N
1005|01020|3|3|||2011-03-28 14:54:00|N|N|N|Y|N|||Y|N
1005|01021|3|3|||2011-03-28 14:54:00|N|N|N|Y|N|||Y|N
1005|01023|3|3|||2011-03-28 14:54:00|N|N|N|Y|N|||Y|N
1005|01024|3|3|||2011-03-28 14:54:00|N|N|N|Y|N|||Y|N
1005|01025|3|3|||2011-03-28 14:54:00|N|N|N|Y|N|||Y|N
1005|01026|1152|1152|1019||2017-05-31 19:48:00|N|N|N|Y|N|||Y|N
1005|01028|1054|1054|||2012-10-22 10:21:00|N|N|N|Y|N|||Y|N
1005|01029|1054|1054|||2012-05-22 11:31:00|N|N|N|Y|N|||Y|N
1005|01035|3|3|||2012-05-22 15:24:00|N|N|N|Y|N|||Y|N
1005|01036|3|3|||2012-05-22 15:24:00|N|N|N|Y|N|||Y|N
1005|01038|3|3|||2012-05-22 16:33:00|N|N|N|Y|N|||Y|N
1005|AIRFR|1019|1019|1019||2011-03-28 14:54:00|N|N|N|Y|N|||Y|N
1005|AWRDS|1055|1055|||2011-11-07 14:06:00|N|N|N|Y|N|||Y|N
1005|BANKF|3|3|||2011-03-28 14:54:00|N|N|N|Y|N|||Y|N
