54|||2123|REQ_HEADER_SUBMIT|1|Y|N|xmlparam=<InvalidCostObjects><Name>Department FY17M10 - CN10-CN40 66K (CN-CN10-Store_66K-CN10-CN40)</Name></InvalidCostObjects>;costObjects=Department FY17M10 - CN10-CN40 66K (CN-CN10-Store_66K-CN10-CN40)||2017-10-21 10:11:00||
55|||2244|REQ_HEADER_SUBMIT|1|Y|N|||2017-10-17 07:53:00||
56|||2244|REQ_HEADER_SUBMIT|1|Y|N|||2017-10-17 08:00:00||
56|||2252|REQ_HEADER_SUBMIT|1|Y|N|||2017-10-17 08:00:00||
59|||2244|REQ_HEADER_SUBMIT|1|Y|N|||2017-10-20 02:58:00||
61|||2244|REQ_HEADER_SUBMIT|1|Y|N|||2017-10-20 02:53:00||
62|||2052|REQ_HEADER_SUBMIT|1|N|N|||2017-10-25 10:23:00||
62|||2123|REQ_HEADER_SUBMIT|1|Y|N|xmlparam=<InvalidCostObjects><Name>Budget Status FY17M10 - CN10-0011 Merchandising (CN-CN10-Merchandising-CN10-0011)</Name></InvalidCostObjects>;costObjects=Budget Status FY17M10 - CN10-0011 Merchandising (CN-CN10-Merchandising-CN10-0011)||2017-10-25 10:23:00||
64|||2244|REQ_HEADER_SUBMIT|1|Y|N|||2017-10-20 06:51:00||
66|||2244|REQ_HEADER_SUBMIT|1|Y|N|||2017-10-25 08:19:00||
69|||2244|REQ_HEADER_SUBMIT|1|Y|N|||2017-10-27 02:57:00||
70|||2244|REQ_HEADER_SUBMIT|1|Y|N|||2017-12-06 02:50:00||
71|||2244|REQ_HEADER_SUBMIT|1|Y|N|||2017-12-04 18:00:00||
72|||2231|REQ_HEADER_SUBMIT|1|Y|N|||2017-10-31 00:30:00||
72|||2244|REQ_HEADER_SUBMIT|1|Y|N|||2017-10-31 00:30:00||
73|||2244|REQ_HEADER_SUBMIT|1|Y|N|||2017-11-03 05:22:00||
74|||2231|REQ_HEADER_SUBMIT|1|Y|N|||2017-10-31 00:40:00||
74|||2244|REQ_HEADER_SUBMIT|1|Y|N|||2017-10-31 00:40:00||
75|||2244|REQ_HEADER_SUBMIT|1|Y|N|||2017-11-07 03:34:00||
75|||2252|REQ_HEADER_SUBMIT|1|Y|N|||2017-11-07 03:34:00||
76|||2244|REQ_HEADER_SUBMIT|1|Y|N|||2017-10-31 05:12:00||
76|||2252|REQ_HEADER_SUBMIT|1|Y|N|||2017-10-31 05:12:00||
79|||2231|REQ_HEADER_SUBMIT|1|Y|N|||2017-11-02 09:06:00||
83|||2231|REQ_HEADER_SUBMIT|1|Y|N|||2017-11-01 06:26:00||
83|||2244|REQ_HEADER_SUBMIT|1|Y|N|||2017-11-01 06:26:00||
84|||2244|REQ_HEADER_SUBMIT|1|Y|N|||2017-11-03 03:06:00||
85|||2231|REQ_HEADER_SUBMIT|1|Y|N|||2017-11-01 07:09:00||
87|||2231|REQ_HEADER_SUBMIT|1|Y|N|||2017-12-04 18:00:00||
90|||2244|REQ_HEADER_SUBMIT|1|Y|N|||2017-11-01 07:33:00||
93|||2244|REQ_HEADER_SUBMIT|1|Y|N|||2018-01-12 10:10:00||
94|||2244|REQ_HEADER_SUBMIT|1|Y|N|||2017-11-01 08:30:00||
95|||2123|REQ_HEADER_SUBMIT|1|Y|N|xmlparam=<InvalidCostObjects><Name>Department FY17M11 - CN10-0011 Merchandising (CN-CN10-Merchandising-CN10-0011)</Name></InvalidCostObjects>;costObjects=Department FY17M11 - CN10-0011 Merchandising (CN-CN10-Merchandising-CN10-0011)||2018-01-24 03:00:00||
95|||2244|REQ_HEADER_SUBMIT|1|Y|N|||2018-01-24 03:00:00||
96|||2244|REQ_HEADER_SUBMIT|1|Y|N|||2017-11-01 08:48:00||
97|||2244|REQ_HEADER_SUBMIT|1|Y|N|||2018-01-09 03:32:00||
97|||2252|REQ_HEADER_SUBMIT|1|Y|N|||2018-01-09 03:32:00||
98|||2244|REQ_HEADER_SUBMIT|1|Y|N|||2018-01-30 06:23:00||
101|||2253|REQ_HEADER_SUBMIT|1|Y|N|||2018-01-31 10:32:00||
102|||2253|REQ_HEADER_SUBMIT|1|Y|N|||2017-12-18 08:48:00||
103|||2244|REQ_HEADER_SUBMIT|1|Y|N|||2017-11-03 03:06:00||
104|||2244|REQ_HEADER_SUBMIT|1|Y|N|||2017-11-01 09:32:00||
105|||2222|REQ_HEADER_SAVE|1|Y|N|||2018-01-05 04:36:00||
106|||2244|REQ_HEADER_SUBMIT|1|Y|N|||2018-02-24 02:50:00||
107|||2244|REQ_HEADER_SUBMIT|1|Y|N|||2018-01-16 08:42:00||
108|||2231|REQ_HEADER_SUBMIT|1|Y|N|||2017-11-01 10:34:00||
109|||2222|REQ_HEADER_SAVE|1|Y|N|||2017-11-02 09:56:00||
113|||2244|REQ_HEADER_SUBMIT|1|Y|N|||2018-01-30 05:55:00||
114|||2231|REQ_HEADER_SUBMIT|1|Y|N|||2018-01-24 18:02:00||
116|||2222|REQ_HEADER_SAVE|1|Y|N|||2017-11-09 08:49:00||
117|||2231|REQ_HEADER_SUBMIT|1|Y|N|||2018-01-24 18:03:00||
117|||2252|REQ_HEADER_SUBMIT|1|Y|N|||2018-01-24 18:03:00||
117|250||2229|REQ_ENTRY_SAVE|1|Y|N|eventcode=REQ_ENTRY_SAVE;expressionkey=5580||2018-01-24 18:03:00||
120|||2244|REQ_HEADER_SUBMIT|1|Y|N|||2017-11-02 09:59:00||
121|||2244|REQ_HEADER_SUBMIT|1|Y|N|||2017-11-03 03:06:00||
121|||2252|REQ_HEADER_SUBMIT|1|Y|N|||2017-11-03 03:06:00||
126|||2222|REQ_HEADER_SAVE|1|Y|N|||2018-01-05 04:37:00||
130|||2222|REQ_HEADER_SAVE|1|Y|N|||2017-11-15 11:32:00||
130|||2244|REQ_HEADER_SUBMIT|1|Y|N|||2017-11-15 11:32:00||
130|||2252|REQ_HEADER_SUBMIT|1|Y|N|||2017-11-15 11:32:00||
131|||2244|REQ_HEADER_SUBMIT|1|Y|N|||2017-11-09 08:48:00||
132|||2222|REQ_HEADER_SAVE|1|Y|N|||2018-01-30 10:37:00||
133|||2222|REQ_HEADER_SAVE|1|Y|N|||2017-11-09 08:48:00||
135|||2222|REQ_HEADER_SAVE|1|Y|N|||2017-11-09 08:50:00||
136|||2222|REQ_HEADER_SAVE|1|Y|N|||2017-11-09 08:51:00||
141|||2222|REQ_HEADER_SAVE|1|Y|N|||2018-05-04 03:14:00||
141|327|419|2120|REQ_SEGMENT_SAVE|1|Y|N|||2018-05-04 03:14:00||
141|327|420|2120|REQ_SEGMENT_SAVE|1|Y|N|||2018-05-04 03:14:00||
141|328|421|2120|REQ_SEGMENT_SAVE|1|Y|N|||2018-05-04 03:14:00||
141|329|422|2120|REQ_SEGMENT_SAVE|1|Y|N|||2018-05-04 03:14:00||
141|330|423|2120|REQ_SEGMENT_SAVE|1|Y|N|||2018-05-04 03:14:00||
146|||2222|REQ_HEADER_SAVE|1|Y|N|||2017-11-09 08:51:00||
150|||2222|REQ_HEADER_SAVE|1|Y|N|||2018-05-21 09:21:00||
151|||2231|REQ_HEADER_SUBMIT|1|Y|N|||2018-04-11 12:31:00||
152|||2231|REQ_HEADER_SUBMIT|1|Y|N|||2018-02-24 12:44:00||
154|||2244|REQ_HEADER_SUBMIT|1|Y|N|||2018-05-31 08:51:00||
163|||2253|REQ_HEADER_SUBMIT|1|Y|N|||2018-01-18 02:42:00||
172|||2253|REQ_HEADER_SUBMIT|1|Y|N|||2018-02-07 08:45:00||
173|||2244|REQ_HEADER_SUBMIT|1|Y|N|||2018-03-30 04:02:00||
178|||2231|REQ_HEADER_SUBMIT|1|Y|N|||2017-11-08 04:33:00||
179|||2244|REQ_HEADER_SUBMIT|1|Y|N|||2018-06-25 06:14:00||
185|||2231|REQ_HEADER_SUBMIT|1|Y|N|||2018-05-15 11:36:00||
210|||2231|REQ_HEADER_SUBMIT|1|Y|N|||2017-11-13 12:11:00||
211|||2222|REQ_HEADER_SAVE|1|Y|N|||2017-11-15 11:31:00||
216|||2231|REQ_HEADER_SUBMIT|1|Y|N|||2018-04-23 20:35:00||
221|||2222|REQ_HEADER_SAVE|1|Y|N|||2018-04-17 08:17:00||
231|||2231|REQ_HEADER_SUBMIT|1|Y|N|||2017-11-23 02:34:00||
231|||2252|REQ_HEADER_SUBMIT|1|Y|N|||2017-11-23 02:34:00||
231|620||2229|REQ_ENTRY_SAVE|1|Y|N|eventcode=REQ_ENTRY_SAVE;expressionkey=5580||2017-11-23 02:34:00||
235|||2222|REQ_HEADER_SAVE|1|Y|N|||2017-12-03 10:50:00||
236|||2231|REQ_HEADER_SUBMIT|1|Y|N|||2017-11-29 12:48:00||
237|||2222|REQ_HEADER_SAVE|1|Y|N|||2017-12-03 10:49:00||
237|||2252|REQ_HEADER_SUBMIT|1|Y|N|||2017-12-03 10:49:00||
239|||2222|REQ_HEADER_SAVE|1|Y|N|||2017-12-11 18:08:00||
239|||2231|REQ_HEADER_SUBMIT|1|Y|N|||2017-12-11 18:08:00||
240|||2222|REQ_HEADER_SAVE|1|Y|N|||2017-12-03 10:49:00||
241|||2244|REQ_HEADER_SUBMIT|1|Y|N|||2017-11-27 07:18:00||
247|||2244|REQ_HEADER_SUBMIT|1|Y|N|||2018-07-03 13:30:00||
248|||2244|REQ_HEADER_SUBMIT|1|Y|N|||2018-05-29 05:06:00||
258|||2222|REQ_HEADER_SAVE|1|Y|N|||2018-05-29 04:51:00||
265|||2253|REQ_HEADER_SUBMIT|1|Y|N|||2018-03-08 11:44:00||
