ACH|en|Y|ACH||2011-04-16 04:10:00
CARD|en|Y|Card||2011-04-16 04:10:00
CHECK|en|Y|Check||2011-04-16 04:10:00
CLIENT|en|Y|Client||2011-04-16 04:10:00
PAYPVD|en|Y|Payment Provider||2017-07-30 00:30:00
SVCARD|en|Y|Single Use vCard||2022-08-10 17:42:00
VCHER|en|Y|Card Voucher||2014-06-14 03:34:00
WIRE|en|Y|Wire||2011-04-16 04:10:00
