2148|2003|N||2015-09-09 14:00:00
2148|2004|Y||2015-09-09 14:00:00
2148|2005|N||2015-09-09 14:00:00
2150|2000|N||2008-02-26 17:16:00
2150|2003|N||2008-02-26 17:16:00
2151|2000|N||2014-03-11 13:59:00
2151|2003|N||2014-03-11 13:59:00
2151|2004|Y||2014-03-11 13:59:00
2151|2005|N||2014-03-11 13:59:00
2152|2000|N||2010-05-06 02:55:00
2152|2003|N||2010-05-06 02:55:00
2153|2000|N||2012-05-11 15:14:00
2153|2003|N||2012-05-11 15:14:00
2153|2004|Y||2012-05-11 15:14:00
2156|2000|N||2016-12-22 15:45:00
2156|2003|N||2016-12-22 15:45:00
2156|2004|Y||2016-12-22 15:45:00
2156|2005|N||2016-12-22 15:45:00
2160|2000|N||2016-08-03 06:24:00
2160|2003|N||2016-08-03 06:24:00
2160|2004|Y||2016-08-03 06:24:00
2160|2005|N||2016-08-03 06:24:00
2161|2000|Y||2011-05-18 18:21:00
2161|2001|PA||2011-05-18 18:21:00
2161|2002|TC||2011-05-18 18:21:00
2162|2000|N||2011-05-18 18:21:00
2162|2003|N||2011-05-18 18:21:00
2163|2000|Y||2011-05-18 18:20:00
2163|2001|PA||2011-05-18 18:20:00
2163|2002|TC||2011-05-18 18:20:00
2164|2000|Y||2015-07-21 08:34:00
2164|2001|PA||2015-07-21 08:34:00
2164|2002|TC||2015-07-21 08:34:00
2164|2004|Y||2015-07-21 08:34:00
2164|2005|N||2015-07-21 08:34:00
2165|2000|Y||2013-10-15 19:31:00
2165|2001|PA||2013-10-15 19:31:00
2165|2002|TC||2013-10-15 19:31:00
2165|2004|Y||2013-10-15 19:31:00
2165|2005|N||2013-10-15 19:31:00
2166|2000|Y||2013-10-15 19:38:00
2166|2001|PA||2013-10-15 19:38:00
2166|2002|TC||2013-10-15 19:38:00
2166|2004|Y||2013-10-15 19:38:00
2166|2005|N||2013-10-15 19:38:00
2167|2000|N||2015-09-09 14:05:00
2167|2003|N||2015-09-09 14:05:00
2167|2004|Y||2015-09-09 14:05:00
2167|2005|N||2015-09-09 14:05:00
2168|2000|N||2014-08-07 18:56:00
2168|2003|N||2014-08-07 18:56:00
2168|2004|Y||2014-08-07 18:56:00
2168|2005|N||2014-08-07 18:56:00
2174|2000|N||2011-12-19 18:42:00
2174|2003|Y||2011-12-19 18:42:00
2174|2004|Y||2011-12-19 18:42:00
2175|2000|Y||2014-10-20 19:35:00
2175|2001|PA||2014-10-20 19:35:00
2175|2002|TC||2014-10-20 19:35:00
2175|2004|Y||2014-10-20 19:35:00
2175|2005|N||2014-10-20 19:35:00
2182|2000|N||2011-12-19 18:42:00
2182|2003|Y||2011-12-19 18:42:00
2182|2004|Y||2011-12-19 18:42:00
2183|2000|Y||2013-10-23 14:06:00
2183|2001|PA||2013-10-23 14:06:00
2183|2002|TC||2013-10-23 14:06:00
2183|2004|Y||2013-10-23 14:06:00
2183|2005|N||2013-10-23 14:06:00
2187|2000|Y||2017-12-14 07:11:00
2187|2001|PA||2017-12-14 07:11:00
2187|2002|TC||2017-12-14 07:11:00
2187|2004|Y||2017-12-14 07:11:00
2187|2005|N||2017-12-14 07:11:00
2188|2000|N||2016-06-03 23:22:00
2188|2003|Y||2016-06-03 23:22:00
2188|2004|Y||2016-06-03 23:22:00
2188|2005|N||2016-06-03 23:22:00
2190|2000|N||2013-09-19 15:54:00
2190|2003|Y||2013-09-19 15:54:00
2190|2004|Y||2013-09-19 15:54:00
2190|2005|N||2013-09-19 15:54:00
2191|2000|N||2016-12-22 15:44:00
2191|2003|N||2016-12-22 15:44:00
2191|2004|Y||2016-12-22 15:44:00
2191|2005|N||2016-12-22 15:44:00
2197|2000|N||2011-12-19 18:42:00
2197|2003|Y||2011-12-19 18:42:00
2197|2004|Y||2011-12-19 18:42:00
2198|2000|N||2011-12-19 18:42:00
2198|2003|Y||2011-12-19 18:42:00
2198|2004|Y||2011-12-19 18:42:00
2199|2000|Y||2013-10-23 14:06:00
2199|2001|PA||2013-10-23 14:06:00
2199|2002|TC||2013-10-23 14:06:00
2199|2004|Y||2013-10-23 14:06:00
2199|2005|N||2013-10-23 14:06:00
2200|2000|Y||2013-10-23 14:06:00
2200|2001|PA||2013-10-23 14:06:00
2200|2002|TC||2013-10-23 14:06:00
2200|2004|Y||2013-10-23 14:06:00
2200|2005|N||2013-10-23 14:06:00
2204|2006|Y||2016-04-27 14:13:00
2204|2007|TC||2016-04-27 14:13:00
2206|2006|Y||2015-11-06 14:44:00
2206|2007|TC||2015-11-06 14:44:00
2208|2000|N||2011-12-19 18:42:00
2208|2003|Y||2011-12-19 18:42:00
2208|2004|Y||2011-12-19 18:42:00
2209|2000|Y||2015-10-29 15:39:00
2209|2001|PA||2015-10-29 15:39:00
2209|2002|TC||2015-10-29 15:39:00
2209|2004|Y||2015-10-29 15:39:00
2209|2005|N||2015-10-29 15:39:00
2214|2006|Y||2016-04-27 14:13:00
2214|2007|TC||2016-04-27 14:13:00
2216|2000|N||2015-09-09 14:00:00
2216|2003|N||2015-09-09 14:00:00
2216|2004|Y||2015-09-09 14:00:00
2216|2005|N||2015-09-09 14:00:00
2218|2000|N||2011-12-19 18:42:00
2218|2003|Y||2011-12-19 18:42:00
2218|2004|Y||2011-12-19 18:42:00
2219|2000|Y||2015-10-29 15:39:00
2219|2001|PA||2015-10-29 15:39:00
2219|2002|TC||2015-10-29 15:39:00
2219|2004|Y||2015-10-29 15:39:00
2219|2005|N||2015-10-29 15:39:00
2222|2006|N||2016-07-12 13:51:00
2223|2006|Y||2016-08-09 15:11:00
2223|2007|TC||2016-08-09 15:11:00
2224|2006|Y||2016-08-09 15:10:00
2224|2007|TC||2016-08-09 15:10:00
2225|2006|N||2016-07-12 13:51:00
2229|2000|N||2017-07-17 07:18:00
2229|2003|Y||2017-07-17 07:18:00
2229|2004|Y||2017-07-17 07:18:00
2229|2005|N||2017-07-17 07:18:00
2230|2000|Y||2017-07-17 07:19:00
2230|2001|PA||2017-07-17 07:19:00
2230|2002|TC||2017-07-17 07:19:00
2230|2004|Y||2017-07-17 07:19:00
2230|2005|N||2017-07-17 07:19:00
