1|en|Receipt Limit - Expenses Requiring Receipts (Global)|Y||2015-11-02 17:55:00
2|en|Receipt Limit - Expenses with Receipts (Global)|Y||2017-09-21 14:13:00
4|en|Receipt Limit - Expenses Requiring Receipts (UK)|Y||2015-11-02 17:55:00
5|en|Receipt Limit - Expenses With Receipts (UK)|Y||2015-11-02 17:56:00
6|en|Receipt Limit - Expenses Requiring Receipts (US)|Y||2015-11-02 16:54:00
7|en|Receipt Limit - Expenses Requiring Receipts (Domestic)|Y||2015-11-02 17:55:00
8|en|Receipt Limit - Expenses Requiring Receipts (Foreign)|Y||2015-11-02 17:55:00
9|en|*CN Receipt Limit - Expenses with Receipts (Global)|Y||2017-12-11 03:32:00
