3771|N|Y|ENTRY_SAVE|EXP|CUSTOM|||||2013-06-18 14:26:00||N
3772|N|Y|ENTRY_SAVE|EXP|CUSTOM|||||2013-06-18 14:26:00||N
3773|N|Y|ENTRY_SAVE|EXP|CUSTOM|||||2013-06-18 14:26:00||N
3774|N|Y|ENTRY_SAVE|EXP|CUSTOM|||||2013-06-18 14:26:00||N
3776|Y|Y|ATN_SUBMIT|EXP|CUSTOM|||||2012-12-15 03:49:00|ATNUNDEF|N
3777|N|N|REQ_HEADER_SAVE|REQ|CUSTOM|||||2012-12-15 03:49:00|PAPPRCHG|N
3866|N|Y|ENTRY_SAVE|EXP|CUSTOM|||||2013-05-08 16:21:00||N
3867|N|Y|ENTRY_SAVE|EXP|CUSTOM|||||2013-05-08 16:22:00||N
3868|N|Y|REPORT_SUBMIT|EXP|CUSTOM|||||2013-05-08 16:25:00||N
3869|N|Y|ENTRY_SUBMIT|EXP|CUSTOM|||||2013-05-08 16:44:00||N
3870|N|Y|ENTRY_SAVE|EXP|CUSTOM|||||2014-01-23 16:30:00||N
3871|N|Y|REPORT_SUBMIT|EXP|CUSTOM|||||2013-05-08 16:54:00||N
3872|N|Y|REPORT_SUBMIT|EXP|CUSTOM|||||2013-05-08 16:56:00||N
3873|Y|Y|ENTRY_SAVE|EXP|CUSTOM|||||2016-04-12 03:00:00||N
3877|N|Y|ENTRY_SAVE|EXP|CUSTOM|||||2013-05-09 19:02:00||N
3878|N|Y|ENTRY_SAVE|EXP|CUSTOM|||||2013-05-09 19:08:00||N
3879|N|Y|ENTRY_SUBMIT|EXP|CUSTOM|||||2017-08-21 12:38:00||N
3880|N|Y|REPORT_SUBMIT|EXP|CUSTOM|||||2017-08-21 12:37:00||N
3881|N|Y|ENTRY_SUBMIT|EXP|CUSTOM|||||2013-05-09 19:23:00||N
3882|N|Y|ENTRY_SUBMIT|EXP|CUSTOM|||||2013-05-09 19:24:00||N
3883|N|Y|ENTRY_SUBMIT|EXP|CUSTOM|||||2013-05-09 19:27:00||N
3884|N|Y|ENTRY_SUBMIT|EXP|CUSTOM|||||2013-05-09 19:30:00||N
3885|N|Y|ENTRY_SAVE|EXP|CUSTOM|||||2013-05-09 19:34:00||N
3886|N|Y|ENTRY_SAVE|EXP|CUSTOM|||||2013-05-09 19:37:00||N
3887|N|Y|ENTRY_SAVE|EXP|CUSTOM|||||2013-05-09 19:40:00||N
3888|N|Y|ENTRY_SAVE|EXP|CUSTOM|||||2013-05-09 19:44:00||N
3889|N|Y|ENTRY_SAVE|EXP|CUSTOM|||||2014-06-03 08:54:00||N
3890|N|Y|REPORT_SUBMIT|EXP|CUSTOM|||||2013-06-21 11:04:00||N
3891|N|Y|ENTRY_SAVE|EXP|CUSTOM|||||2013-05-14 10:08:00||N
4028|N|Y|ENTRY_SAVE|EXP|CUSTOM|||||2013-06-19 17:06:00||N
4029|N|Y|ENTRY_SAVE|EXP|CUSTOM|||||2013-06-19 17:08:00||N
4030|N|Y|ENTRY_SAVE|EXP|CUSTOM|||||2013-06-19 17:10:00||N
4031|N|Y|ENTRY_SAVE|EXP|CUSTOM|||||2013-06-21 10:57:00||N
4034|N|Y|ENTRY_SAVE|EXP|CUSTOM|||||2013-06-24 10:04:00||N
4035|N|Y|ENTRY_SAVE|EXP|CUSTOM|||||2013-06-24 10:12:00||N
4200|Y|Y|PMT_HEADER_SUBMIT|PMT|CUSTOM|||||2013-07-08 17:25:00||N
4201|N|Y|PMT_HEADER_SUBMIT|PMT|CUSTOM|||||2013-07-08 17:26:00||N
4202|N|Y|PMT_HEADER_SUBMIT|PMT|CUSTOM|||||2014-10-31 17:40:00||N
4203|N|Y|PMT_HEADER_SAVE|PMT|CUSTOM|||||2014-10-31 17:40:00||N
4204|N|Y|PMT_HEADER_SAVE|PMT|CUSTOM|||||2014-10-31 17:41:00||N
4205|Y|Y|PMT_HEADER_SUBMIT|PMT|CUSTOM|||||2015-06-05 18:41:00||N
4206|Y|Y|PMT_HEADER_SUBMIT|PMT|CUSTOM|||||2013-07-08 17:33:00||N
4207|N|Y|PMT_HEADER_SUBMIT|PMT|CUSTOM|||||2014-05-17 03:10:00||N
4254|N|Y|REPORT_SUBMIT|EXP|CUSTOM|||||2013-08-22 17:35:00||N
4282|N|Y|ENTRY_SUBMIT|EXP|CUSTOM|||||2015-05-26 19:13:00||N
4352|N|Y|REPORT_SUBMIT|EXP|CUSTOM|||||2014-02-24 17:29:00||N
4433|Y|N|REQ_ENTRY_SUBMIT|REQ|CUSTOM|||||2014-11-15 04:23:00|ITNOAMT|N
4454|N|Y|ENTRY_SAVE|EXP|CUSTOM|||||2014-12-15 11:10:00||N
4553|N|Y|ENTRY_SAVE|EXP|CUSTOM|||||2015-04-27 20:12:00||N
4660|N|Y|ENTRY_SAVE|EXP|CUSTOM|||||2015-08-07 15:42:00||N
4661|Y|Y|ENTRY_SUBMIT|EXP|CUSTOM|||||2015-08-10 18:50:00||N
4662|N|Y|ENTRY_SAVE|EXP|CUSTOM|||||2015-08-28 20:47:00||N
4687|N|Y|REQ_SEGMENT_SAVE|REQ|CUSTOM|||||2015-10-13 00:26:00||N
5413|N|Y|PMT_LINEITEM_SAVE|PMT|CUSTOM|||||2016-05-13 22:35:00||N
5423|Y|Y|ENTRY_SUBMIT|EXP|CUSTOM|||||2016-06-29 09:39:00||N
5471|N|Y|ENTRY_SAVE|EXP|CUSTOM|||||2016-12-14 08:39:00||N
5497|N|Y|REQ_SEGMENT_SAVE|REQ|CUSTOM|||||2017-09-17 10:48:00||N
5501|Y|Y|REQ_HEADER_SUBMIT|REQ|CUSTOM|||||2018-03-22 09:39:00||N
5502|N|Y|REQ_SEGMENT_SAVE|REQ|CUSTOM|||||2017-09-17 11:12:00||N
5514|Y|Y|REQ_HEADER_SUBMIT|REQ|CUSTOM|||||2021-03-17 08:30:00||N
5515|N|Y|REQ_HEADER_SUBMIT|REQ|CUSTOM|||||2017-09-17 10:49:00||N
5516|Y|Y|REQ_ENTRY_SAVE|REQ|CUSTOM|||||2023-06-13 02:35:00||N
5523|N|Y|REQ_ENTRY_SAVE|REQ|CUSTOM|||||2017-09-17 11:07:00||N
5526|N|Y|REQ_ENTRY_SAVE|REQ|CUSTOM|||||2017-09-17 11:08:00||N
5527|N|Y|REQ_ENTRY_SAVE|REQ|CUSTOM|||||2017-09-17 11:08:00||N
5528|N|Y|REQ_ENTRY_SAVE|REQ|CUSTOM|||||2017-09-17 11:08:00||N
5529|N|Y|REQ_ENTRY_SUBMIT|REQ|CUSTOM|||||2017-09-17 11:06:00||N
5530|N|Y|REQ_ENTRY_SUBMIT|REQ|CUSTOM|||||2017-09-17 11:07:00||N
5531|N|Y|REQ_SEGMENT_SAVE|REQ|CUSTOM|||||2017-09-17 11:06:00||N
5532|N|Y|REQ_SEGMENT_SAVE|REQ|CUSTOM|||||2017-09-17 11:07:00||N
5533|N|Y|REQ_SEGMENT_SAVE|REQ|CUSTOM|||||2017-09-17 11:07:00||N
5536|N|Y|REQ_SEGMENT_SAVE|REQ|CUSTOM|||||2017-09-17 11:08:00||N
5537|N|Y|REQ_ENTRY_SUBMIT|REQ|CUSTOM|||||2017-09-17 11:01:00||N
5538|N|Y|REQ_SEGMENT_SAVE|REQ|CUSTOM|||||2017-09-17 11:00:00||N
5539|N|Y|REQ_ENTRY_SUBMIT|REQ|CUSTOM|||||2017-09-17 11:01:00||N
5540|N|Y|REQ_ENTRY_SAVE|REQ|CUSTOM|||||2017-09-17 11:02:00||N
5541|N|Y|REQ_ENTRY_SAVE|REQ|CUSTOM|||||2017-09-17 11:01:00||N
5542|N|Y|REQ_SEGMENT_SAVE|REQ|CUSTOM|||||2017-09-17 11:00:00||N
5543|N|Y|REQ_ENTRY_SUBMIT|REQ|CUSTOM|||||2017-09-17 11:02:00||N
5544|N|Y|REQ_ENTRY_SUBMIT|REQ|CUSTOM|||||2017-09-17 11:02:00||N
5545|N|Y|REQ_SEGMENT_SAVE|REQ|CUSTOM|||||2017-09-17 11:02:00||N
5546|N|Y|ENTRY_SUBMIT|EXP|CUSTOM|||||2017-09-18 07:28:00||N
5547|Y|Y|REPORT_SUBMIT|EXP|CUSTOM|||||2017-10-16 08:02:00||N
5548|N|Y|ENTRY_SUBMIT|EXP|CUSTOM|||||2017-09-18 07:28:00||N
5549|N|Y|REQ_ENTRY_SAVE|REQ|CUSTOM|||||2017-09-17 11:03:00||N
5550|N|Y|REQ_ENTRY_SAVE|REQ|CUSTOM|||||2017-09-17 11:03:00||N
5551|Y|Y|ENTRY_SAVE|EXP|CUSTOM|||||2017-08-17 10:04:00||N
5552|Y|Y|ENTRY_SAVE|EXP|CUSTOM|||||2017-09-21 13:42:00||N
5553|Y|Y|ENTRY_SAVE|EXP|CUSTOM|||||2017-09-21 12:47:00||N
5554|N|Y|ENTRY_SUBMIT|EXP|CUSTOM|||||2017-09-18 07:29:00||N
5555|N|Y|ENTRY_SUBMIT|EXP|CUSTOM|||||2017-09-18 07:29:00||N
5556|N|Y|ENTRY_SUBMIT|EXP|CUSTOM|||||2017-09-18 07:29:00||N
5557|N|Y|ENTRY_SUBMIT|EXP|CUSTOM|||||2017-09-18 07:29:00||N
5558|N|Y|ENTRY_SUBMIT|EXP|CUSTOM|||||2017-09-18 08:40:00||N
5559|N|Y|ENTRY_SUBMIT|EXP|CUSTOM|||||2017-09-18 08:48:00||N
5560|N|Y|ENTRY_SUBMIT|EXP|CUSTOM|||||2017-09-18 08:45:00||N
5561|N|Y|ENTRY_SUBMIT|EXP|CUSTOM|||||2017-10-13 11:38:00||N
5562|N|Y|ENTRY_SUBMIT|EXP|CUSTOM|||||2017-09-18 08:17:00||N
5563|N|Y|ENTRY_SAVE|EXP|CUSTOM|||||2017-10-31 01:58:00||N
5564|N|Y|ENTRY_SUBMIT|EXP|CUSTOM|||||2017-09-18 08:58:00||N
5565|N|Y|ENTRY_SUBMIT|EXP|CUSTOM|||||2017-09-18 08:53:00||N
5566|N|Y|ENTRY_SUBMIT|EXP|CUSTOM|||||2017-09-18 09:01:00||N
5575|N|Y|REQ_ENTRY_SAVE|REQ|CUSTOM|||||2017-09-25 04:06:00||N
5578|Y|Y|REQ_SEGMENT_SAVE|REQ|CUSTOM|||||2017-09-18 02:57:00||N
5580|Y|Y|REQ_ENTRY_SAVE|REQ|CUSTOM|||||2017-09-18 02:57:00||N
5581|Y|Y|REQ_HEADER_SAVE|REQ|CUSTOM|||||2017-09-14 07:28:00||N
5583|Y|Y|ENTRY_SAVE|EXP|CUSTOM|||||2023-02-24 02:51:00||N
5584|N|Y|REQ_SEGMENT_SAVE|REQ|CUSTOM|||||2017-10-11 06:46:00||N
5591|Y|Y|ENTRY_SAVE|EXP|CUSTOM|||||2017-09-28 02:53:00||N
5592|N|Y|REPORT_SUBMIT|EXP|CUSTOM|||||2017-10-13 11:24:00||N
5593|N|Y|REPORT_SUBMIT|EXP|CUSTOM|||||2017-10-13 11:25:00||N
5594|N|Y|REPORT_SUBMIT|EXP|CUSTOM|||||2017-10-13 11:37:00||N
5595|N|Y|REPORT_SUBMIT|EXP|CUSTOM|||||2017-10-13 11:37:00||N
5596|N|Y|REPORT_SUBMIT|EXP|CUSTOM|||||2017-10-13 11:37:00||N
5597|N|Y|REPORT_SUBMIT|EXP|CUSTOM|||||2017-10-13 11:37:00||N
5598|N|Y|REPORT_SUBMIT|EXP|CUSTOM|||||2017-10-13 11:38:00||N
5599|N|Y|REPORT_SUBMIT|EXP|CUSTOM|||||2017-10-13 11:38:00||N
