1081|1025|N|4637|4638|4822|4824||||||||2017-09-06 07:08:00|[B@3cbb65cf
1082|1025|Y|4637|4638|4822|4825||||||||2019-01-22 00:39:00|[B@238fe261
1083|1025|N|4637|4638|4830|||||||||2017-09-07 06:04:00|[B@51023ff0
1084|1025|N|4637|4638|4759|4760||||||||2017-09-12 06:29:00|[B@71d53af6
1085|1025|N|4637|4638|4809|||||||||2017-09-14 12:11:00|[B@16a7ac1e
1086|1025|N|4637|4638|4809|4810||||||||2017-09-14 12:11:00|[B@4a67d841
1087|1025|N|4637|4638|4765|||||||||2017-09-15 07:15:00|[B@ada9342
1088|1025|N|4637|4638|4765|4766||||||||2017-09-15 07:15:00|[B@52801a65
1089|1025|N|4637|4638|4820|||||||||2017-09-29 02:40:00|[B@796c8b77
1090|1025|N|4637|4638|4820|4821||||||||2017-09-29 02:40:00|[B@dbdf1cb
1091|1025|N|4637|4638|4789|||||||||2017-09-29 02:41:00|[B@532333bd
1092|1025|N|4637|4638|4789|4790||||||||2017-09-29 02:41:00|[B@122488e
1093|1025|N|4637|4638|4763|||||||||2017-09-29 02:55:00|[B@1c085cee
1094|1025|N|4637|4638|4830|4831||||||||2017-10-27 07:11:00|[B@7ed9d50d
1095|1025|N|4637|4638|4763|4764||||||||2017-10-27 07:12:00|[B@34adbfb0
1096|1025|N|4637|4638|4769|4770||||||||2017-10-27 07:21:00|[B@2758f793
1097|1025|N|4637|4638|4771|||||||||2017-10-27 07:23:00|[B@796930ba
1098|1025|N|4637|4638|4771|4772||||||||2017-10-27 07:23:00|[B@49a8e327
1099|1025|N|4637|4638|4773|||||||||2017-10-27 07:24:00|[B@1021859d
1100|1025|N|4637|4638|4773|4774||||||||2017-10-27 07:24:00|[B@70251c65
1101|1025|N|4637|4638|4775|||||||||2017-10-27 07:24:00|[B@40791e3b
1102|1025|N|4637|4638|4775|4776||||||||2017-10-27 07:24:00|[B@4ec66cc8
1103|1025|N|4637|4638|4777|||||||||2017-10-27 07:25:00|[B@525715e0
1104|1025|N|4637|4638|4777|4778||||||||2017-10-27 07:25:00|[B@ac9edfb
1105|1025|N|4637|4638|4779|||||||||2017-10-27 07:26:00|[B@249a25f
1106|1025|N|4637|4638|4779|4780||||||||2017-10-27 07:26:00|[B@7f142ef2
1107|1025|N|4637|4638|4781|||||||||2017-10-27 07:26:00|[B@1506dce5
1108|1025|N|4637|4638|4781|4782||||||||2017-10-27 07:26:00|[B@50e54d8b
1109|1025|N|4637|4638|4783|||||||||2017-10-27 07:29:00|[B@1ff14692
1110|1025|N|4637|4638|4783|4784||||||||2017-10-27 07:29:00|[B@41cc9820
1111|1025|N|4637|4638|4785|||||||||2017-10-27 07:29:00|[B@620e8508
1112|1025|N|4637|4638|4785|4786||||||||2017-10-27 07:29:00|[B@18fd15d7
1113|1025|N|4637|4638|4787|||||||||2017-10-27 07:31:00|[B@dad058c
1114|1025|N|4637|4638|4787|4788||||||||2017-10-27 07:31:00|[B@28858181
1115|1025|N|4637|4638|4793|||||||||2017-10-27 07:32:00|[B@3eb5775c
1116|1025|N|4637|4638|4791|||||||||2017-10-27 07:32:00|[B@4e169ef0
1117|1025|N|4637|4638|4791|4792||||||||2017-10-27 07:32:00|[B@2b7273db
1118|1025|N|4637|4638|4793|4794||||||||2017-10-27 07:32:00|[B@2f7f66bd
1119|1025|N|4637|4638|4795|||||||||2017-10-27 07:33:00|[B@3a65fb99
1120|1025|N|4637|4638|4795|4796||||||||2017-10-27 07:33:00|[B@407e033b
1121|1025|N|4637|4638|4797|||||||||2017-10-27 07:33:00|[B@78aa5c44
1122|1025|N|4637|4638|4797|4798||||||||2017-10-27 07:33:00|[B@2c348762
1123|1025|N|4637|4638|4799|||||||||2017-10-27 07:34:00|[B@3998084e
1124|1025|N|4637|4638|4799|4800||||||||2017-10-27 07:34:00|[B@9cfb39d
1125|1025|N|4637|4638|4801|||||||||2017-10-27 07:35:00|[B@232d869c
1126|1025|N|4637|4638|4801|4802||||||||2017-10-27 07:35:00|[B@2baa0a0c
1127|1025|N|4637|4638|4803|||||||||2017-10-27 07:36:00|[B@5289ad4f
1128|1025|N|4637|4638|4803|4804||||||||2017-10-27 07:36:00|[B@26aebfd8
1129|1025|N|4637|4638|4805|||||||||2017-10-27 07:36:00|[B@6978d4f7
1130|1025|N|4637|4638|4805|4806||||||||2017-10-27 07:36:00|[B@12f949be
1131|1025|N|4637|4638|4807|||||||||2017-10-27 07:37:00|[B@d857d7b
1132|1025|N|4637|4638|4807|4808||||||||2017-10-27 07:37:00|[B@5e06436c
1133|1025|N|4637|4638|4811|||||||||2017-10-27 07:39:00|[B@7176fb37
1134|1025|N|4637|4638|4811|4812||||||||2017-10-27 07:39:00|[B@291ae81e
1135|1025|N|4637|4638|4813|||||||||2017-10-27 07:40:00|[B@fd226e3
1136|1025|N|4637|4638|4813|4814||||||||2017-10-27 07:40:00|[B@63a30956
1137|1025|N|4637|4638|4815|||||||||2017-10-27 07:41:00|[B@254af956
1138|1025|N|4637|4638|4815|4816||||||||2017-10-27 07:41:00|[B@5beeaff9
1139|1025|N|4637|4638|4817|||||||||2017-10-27 07:41:00|[B@45157f59
1140|1025|N|4637|4638|4817|4818||||||||2017-10-27 07:41:00|[B@3e072714
1141|1025|N|4637|4638|4752|4828||||||||2022-03-09 04:21:00|[B@4c75f9cb
1142|1025|N|4637|4638|4826|||||||||2017-10-27 07:43:00|[B@62ca06db
1143|1025|N|4637|4638|4826|4827||||||||2017-10-27 07:43:00|[B@ccb526c
1144|1025|N|4637|4638|4727|4832||||||||2017-10-27 07:44:00|[B@b73fb66
1145|1025|N|4637|4638|4854|||||||||2017-10-30 03:12:00|[B@682be062
1146|1025|N|4637|4638|4854|4856||||||||2017-10-30 03:12:00|[B@5ae5df62
1147|1025|N|4637|4638|4853|||||||||2017-10-30 03:12:00|[B@c6bae60
1148|1025|N|4637|4638|4853|4855||||||||2017-10-30 03:12:00|[B@1857cc40
1149|1023|N|4637|||||||||||2018-03-20 01:43:00|[B@2fc807d8
1150|1023|N|4637|4638||||||||||2018-03-20 01:43:00|[B@5b22d38c
1151|1023|N|4637|4638|4757|||||||||2018-03-20 02:16:00|[B@a6b7e26
1152|1023|N|4637|4638|4757|4758||||||||2018-03-20 02:16:00|[B@2c7896e7
1153|1023|N|4637|4638|4759|||||||||2018-03-20 02:16:00|[B@43e1b277
1154|1023|N|4637|4638|4759|4760||||||||2018-03-20 02:16:00|[B@e92a734
1155|1023|N|4637|4638|4691|||||||||2018-03-20 02:16:00|[B@5fd9728e
1156|1023|N|4637|4638|4691|4829||||||||2018-03-20 02:16:00|[B@377e083c
1157|1023|N|4637|4638|4830|||||||||2018-03-20 02:16:00|[B@79c266ae
1158|1023|N|4637|4638|4830|4831||||||||2018-03-20 02:16:00|[B@62f2c5a5
1159|1023|N|4637|4638|4761|||||||||2018-03-20 02:16:00|[B@76ab9677
1160|1023|N|4637|4638|4761|4762||||||||2018-03-20 02:16:00|[B@31d35f76
1161|1023|N|4637|4638|4763|||||||||2018-03-20 02:16:00|[B@5b4ea8f4
1162|1023|N|4637|4638|4763|4764||||||||2018-03-20 02:16:00|[B@2fe581d5
1163|1023|N|4637|4638|4820|||||||||2018-03-20 02:16:00|[B@557a270
1164|1023|N|4637|4638|4820|4821||||||||2018-03-20 02:16:00|[B@2e546543
1165|1023|N|4637|4638|4822|||||||||2018-03-20 02:16:00|[B@f36175
1166|1023|N|4637|4638|4822|4823||||||||2018-03-20 02:16:00|[B@39bb397
1167|1023|N|4637|4638|4822|4824||||||||2018-03-20 02:16:00|[B@3b67d5b6
1168|1023|Y|4637|4638|4822|4825||||||||2019-01-22 00:39:00|[B@3694c1e4
1169|1023|N|4637|4638|4679|||||||||2018-03-20 02:16:00|[B@2d77f68a
1170|1023|N|4637|4638|4679|4819||||||||2018-03-20 02:16:00|[B@73aeffb8
1171|1023|N|4637|4638|4765|||||||||2018-03-20 02:16:00|[B@76e14e1e
1172|1023|N|4637|4638|4765|4766||||||||2018-03-20 02:16:00|[B@66ea3ac7
1173|1023|N|4637|4638|4769|||||||||2018-03-20 02:16:00|[B@74bb4336
1174|1023|N|4637|4638|4769|4770||||||||2018-03-20 02:16:00|[B@706c2126
1175|1023|N|4637|4638|4771|||||||||2018-03-20 02:16:00|[B@c81108b
1176|1023|N|4637|4638|4771|4772||||||||2018-03-20 02:16:00|[B@3b0a3fde
1177|1023|N|4637|4638|4773|||||||||2018-03-20 02:16:00|[B@1506697a
1178|1023|N|4637|4638|4773|4774||||||||2018-03-20 02:16:00|[B@4f20fed
1179|1023|N|4637|4638|4775|||||||||2018-03-20 02:16:00|[B@7342b0
1180|1023|N|4637|4638|4775|4776||||||||2018-03-20 02:16:00|[B@6aed69af
1181|1023|N|4637|4638|4777|||||||||2018-03-20 02:16:00|[B@4c068031
1182|1023|N|4637|4638|4777|4778||||||||2018-03-20 02:16:00|[B@581f633b
1183|1023|N|4637|4638|4853|||||||||2018-03-20 02:16:00|[B@4263dc4a
1184|1023|N|4637|4638|4853|4855||||||||2018-03-20 02:16:00|[B@434275b8
1185|1023|N|4637|4638|4779|||||||||2018-03-20 02:16:00|[B@3b3d72e9
1186|1023|N|4637|4638|4779|4780||||||||2018-03-20 02:16:00|[B@1818c80e
1187|1023|N|4637|4638|4783|||||||||2018-03-20 02:16:00|[B@4445c6cb
1188|1023|N|4637|4638|4783|4784||||||||2018-03-20 02:16:00|[B@14fa844e
1189|1023|N|4637|4638|4785|||||||||2018-03-20 02:16:00|[B@44800602
1190|1023|N|4637|4638|4785|4786||||||||2018-03-20 02:16:00|[B@1a06ee24
1191|1023|N|4637|4638|4787|||||||||2018-03-20 02:16:00|[B@709f1031
1192|1023|N|4637|4638|4787|4788||||||||2018-03-20 02:16:00|[B@30073298
1193|1023|N|4637|4638|4789|||||||||2018-03-20 02:16:00|[B@74f3928c
1194|1023|N|4637|4638|4789|4790||||||||2018-03-20 02:16:00|[B@592925f8
1195|1023|N|4637|4638|4793|||||||||2018-03-20 02:16:00|[B@51bfb874
1196|1023|N|4637|4638|4793|4794||||||||2018-03-20 02:16:00|[B@5825d329
1197|1023|N|4637|4638|4795|||||||||2018-03-20 02:16:00|[B@30aa4d53
1198|1023|N|4637|4638|4795|4796||||||||2018-03-20 02:16:00|[B@203cb85b
1199|1023|N|4637|4638|4797|||||||||2018-03-20 02:16:00|[B@cecd830
1200|1023|N|4637|4638|4797|4798||||||||2018-03-20 02:16:00|[B@7a26ee1f
1201|1023|N|4637|4638|4799|||||||||2018-03-20 02:16:00|[B@1804e4dd
1202|1023|N|4637|4638|4799|4800||||||||2018-03-20 02:16:00|[B@5d3f79e6
1203|1023|N|4637|4638|4801|||||||||2018-03-20 02:16:00|[B@37f81729
1204|1023|N|4637|4638|4801|4802||||||||2018-03-20 02:16:00|[B@7a6351df
1205|1023|N|4637|4638|4803|||||||||2018-03-20 02:16:00|[B@457e6042
1206|1023|N|4637|4638|4803|4804||||||||2018-03-20 02:16:00|[B@63a8c142
1207|1023|N|4637|4638|4805|||||||||2018-03-20 02:16:00|[B@141ec341
1208|1023|N|4637|4638|4805|4806||||||||2018-03-20 02:16:00|[B@741385b4
1209|1023|N|4637|4638|4807|||||||||2018-03-20 02:16:00|[B@42599704
1210|1023|N|4637|4638|4807|4808||||||||2018-03-20 02:16:00|[B@675efcdc
1211|1023|N|4637|4638|4809|||||||||2018-03-20 02:16:00|[B@5b83fbd
1212|1023|N|4637|4638|4809|4810||||||||2018-03-20 02:16:00|[B@6dee349b
1213|1023|N|4637|4638|4811|||||||||2018-03-20 02:16:00|[B@63017f95
1214|1023|N|4637|4638|4811|4812||||||||2018-03-20 02:16:00|[B@7329c735
1215|1023|N|4637|4638|4813|||||||||2018-03-20 02:16:00|[B@37285b3a
1216|1023|N|4637|4638|4813|4814||||||||2018-03-20 02:16:00|[B@2bfefba8
1217|1023|N|4637|4638|4815|||||||||2018-03-20 02:16:00|[B@43ebc495
1218|1023|N|4637|4638|4815|4816||||||||2018-03-20 02:16:00|[B@7ec6b3b2
1219|1023|N|4637|4638|4817|||||||||2018-03-20 02:16:00|[B@b42c6db
1220|1023|N|4637|4638|4817|4818||||||||2018-03-20 02:16:00|[B@573d5fa0
1221|1023|N|4637|4638|4826|||||||||2018-03-20 02:16:00|[B@4aeff6be
1222|1023|N|4637|4638|4826|4827||||||||2018-03-20 02:16:00|[B@1ff8772
1223|1023|N|4637|4638|4727|||||||||2018-03-20 02:16:00|[B@1c96ed88
1224|1023|N|4637|4638|4727|4832||||||||2018-03-20 02:16:00|[B@21eb71e5
1225|1023|N|4637|4638|4767|||||||||2018-03-20 02:17:00|[B@14843960
1226|1023|N|4637|4638|4767|4768||||||||2018-03-20 02:17:00|[B@69bdf895
1227|1023|N|4637|4638|4854|||||||||2018-03-20 02:17:00|[B@42eca287
1228|1023|N|4637|4638|4854|4856||||||||2018-03-20 02:17:00|[B@38728766
1229|1023|N|4637|4638|4781|||||||||2018-03-20 02:17:00|[B@d88f631
1230|1023|N|4637|4638|4781|4782||||||||2018-03-20 02:17:00|[B@b77ce45
1231|1023|N|4637|4638|4791|||||||||2018-03-20 02:17:00|[B@2c28ad36
1232|1023|N|4637|4638|4791|4792||||||||2018-03-20 02:17:00|[B@cd4662
1233|1023|N|4637|4638|4752|||||||||2018-03-20 02:17:00|[B@4a3e0134
1234|1023|N|4637|4638|4752|4828||||||||2022-03-09 04:21:00|[B@7f8efbd0
1235|1025|N|4637|4638|4858|||||||||2018-05-03 10:38:00|[B@1626a80a
1236|1025|N|4637|4638|4858|4861||||||||2018-05-03 10:38:00|[B@7cb212fa
1237|1025|N|4637|4638|4860|||||||||2018-05-03 10:39:00|[B@46bf9bf9
1238|1025|N|4637|4638|4860|4863||||||||2018-05-03 10:39:00|[B@4ee7a885
1239|1025|N|4637|4638|4859|||||||||2018-05-03 10:41:00|[B@6d222fab
1240|1025|N|4637|4638|4859|4862||||||||2018-05-03 10:41:00|[B@16bc537
1241|1023|N|4637|4638|4859|||||||||2018-09-06 06:11:00|[B@3b31f6b0
1242|1023|N|4637|4638|4859|4862||||||||2018-09-06 06:11:00|[B@4861d2d3
1243|1023|N|4637|4638|4860|||||||||2018-09-06 06:13:00|[B@3442e303
1244|1023|N|4637|4638|4860|4863||||||||2018-09-06 06:13:00|[B@6b5fcac1
1245|1023|N|4637|4638|4858|||||||||2018-09-06 06:13:00|[B@5f6f256c
1246|1023|N|4637|4638|4858|4861||||||||2018-09-06 06:13:00|[B@195e9318
1247|1025|N|4637|4638|4866|||||||||2018-09-25 07:23:00|[B@3aa721cb
1248|1025|N|4637|4638|4866|4867||||||||2018-09-25 07:23:00|[B@2fbbed9c
1249|1025|N|4637|4638|4864|||||||||2018-09-25 07:23:00|[B@9d9e942
1250|1025|N|4637|4638|4864|4865||||||||2018-09-25 07:23:00|[B@64727d32
1251|1023|N|4637|4638|4866|||||||||2018-10-12 06:36:00|[B@67d8a10e
1252|1023|N|4637|4638|4864|||||||||2018-10-12 06:37:00|[B@17ff7764
1253|5|N|4868|||||||||||2018-12-14 01:51:00|[B@51aa0f20
1254|6|N|4868|||||||||||2018-12-14 01:52:00|[B@26c673ca
1255|1018|N|4868|||||||||||2018-12-14 01:52:00|[B@4b466cd
1256|1025|N|4637|4638|4752|4869||||||||2019-01-22 00:43:00|[B@689c7568
1257|1023|N|4637|4638|4870|||||||||2019-02-18 06:31:00|[B@694ea454
1258|1023|N|4637|4638|4870|4873||||||||2019-02-18 06:31:00|[B@7c83d294
1259|1023|N|4637|4638|4871|||||||||2019-02-18 06:31:00|[B@5ba641c7
1260|1023|N|4637|4638|4871|4874||||||||2019-02-18 06:31:00|[B@501a48ee
1261|1025|N|4637|4638|4870|||||||||2019-02-18 09:11:00|[B@4c6a3abd
1262|1025|N|4637|4638|4870|4873||||||||2019-02-18 09:11:00|[B@2e9f46d6
1263|1025|N|4637|4638|4871|||||||||2019-02-18 09:12:00|[B@475e92bb
1264|1015|N|4637|||||||||||2019-02-19 06:20:00|[B@4501ff86
1265|1015|N|4637|4638||||||||||2019-02-19 06:20:00|[B@58239a49
1266|1015|N|4637|4638|4761|||||||||2019-02-19 06:20:00|[B@c5ede6d
1267|1015|N|4637|4638|4761|4762||||||||2019-02-19 06:21:00|[B@3f265e17
1268|1015|N|4637|4638|4691|||||||||2019-02-19 06:33:00|[B@75917bba
1269|1015|N|4637|4638|4691|4829||||||||2019-02-19 06:35:00|[B@31a44693
1270|1015|N|4637|4638|4763|||||||||2019-02-19 06:36:00|[B@4bf35b7c
1271|1015|N|4637|4638|4763|4764||||||||2019-02-19 06:36:00|[B@46a872f3
1272|5|N|4876|||||||||||2019-02-19 07:15:00|[B@389a9d37
1273|6|N|4876|||||||||||2019-02-19 07:16:00|[B@2b19d469
1274|1018|N|4876|||||||||||2019-02-19 07:16:00|[B@7a6042cd
1275|1027|N|4637|||||||||||2019-02-19 08:48:00|[B@7f5a9898
1276|1027|N|4637|4638||||||||||2019-02-19 08:48:00|[B@13c5c161
1277|1027|N|4637|4638|4761|||||||||2019-02-19 08:48:00|[B@769af5ec
1278|1027|N|4637|4638|4761|4762||||||||2019-02-19 08:48:00|[B@e94a7d8
1279|1027|N|4637|4638|4691|||||||||2019-02-19 08:52:00|[B@25a160ca
1280|1027|N|4637|4638|4691|4829||||||||2019-02-19 08:52:00|[B@18d273d6
1281|1027|N|4637|4638|4763|||||||||2019-02-19 08:58:00|[B@3946d0b5
1282|1027|N|4637|4638|4763|4764||||||||2019-02-19 08:58:00|[B@12470a22
1283|5|N|4878|||||||||||2019-02-20 02:30:00|[B@3c4e9f90
1284|5|N|4877|||||||||||2019-02-20 02:31:00|[B@3789070c
1285|6|N|4877|||||||||||2019-02-20 02:33:00|[B@38c5ba30
1286|1018|N|4877|||||||||||2019-02-20 02:33:00|[B@12f9a110
1287|6|N|4878|||||||||||2019-02-20 02:34:00|[B@5a831ec0
1288|1018|N|4878|||||||||||2019-02-20 02:34:00|[B@254dc3fb
1289|1025|N|4637|4638|4871|4874||||||||2019-02-20 05:08:00|[B@30cce958
1290|1015|N|4637|4638|4870|||||||||2019-02-20 05:51:00|[B@6f622f70
1291|1015|N|4637|4638|4870|4873||||||||2019-02-20 05:51:00|[B@2d555942
1292|1015|N|4637|4638|4830|||||||||2019-02-20 07:40:00|[B@664c0508
1293|1015|N|4637|4638|4830|4831||||||||2019-02-20 07:40:00|[B@311db6b0
1294|1023|N|4637|4638|4864|4865||||||||2019-02-25 03:12:00|[B@4ffa064c
1295|1027|N|4637|4638|4773|||||||||2019-02-27 05:40:00|[B@4862c9b8
1296|1027|N|4637|4638|4773|4774||||||||2019-02-27 05:40:00|[B@4e80f1f9
1297|1027|N|4637|4638|4830|||||||||2019-02-27 08:46:00|[B@12f466af
1298|1027|N|4637|4638|4830|4831||||||||2019-02-27 08:46:00|[B@d23dadb
1299|1025|N|4637|4638|4872|||||||||2019-03-13 06:37:00|[B@53d2edce
1300|1025|N|4637|4638|4679|4879||||||||2019-03-21 04:53:00|[B@1a94d174
1301|1023|N|4637|4638|4679|4879||||||||2019-03-21 05:25:00|[B@2b640d97
1302|1027|N|4637|4638|4757|||||||||2019-03-22 06:41:00|[B@3802ff22
1303|1027|N|4637|4638|4757|4758||||||||2019-03-22 06:41:00|[B@7c7ac971
1304|1027|N|4637|4638|4759|||||||||2019-03-22 06:41:00|[B@40d9a8fb
1305|1027|N|4637|4638|4759|4760||||||||2019-03-22 06:41:00|[B@4bda0dc2
1306|1027|N|4637|4638|4765|||||||||2019-03-22 06:41:00|[B@648e0074
1307|1027|N|4637|4638|4765|4766||||||||2019-03-22 06:41:00|[B@4e157cd5
1308|1027|N|4637|4638|4820|||||||||2019-03-22 06:41:00|[B@43868b9c
1309|1027|N|4637|4638|4820|4821||||||||2019-03-22 06:41:00|[B@58293a33
1310|1027|N|4637|4638|4771|||||||||2019-03-22 06:41:00|[B@4cb00ce2
1311|1027|N|4637|4638|4771|4772||||||||2019-03-22 06:41:00|[B@29263275
1312|1027|N|4637|4638|4801|||||||||2019-03-22 06:41:00|[B@5e0b96a6
1313|1027|N|4637|4638|4801|4802||||||||2019-03-22 06:41:00|[B@4f62c7f6
1314|1027|N|4637|4638|4777|||||||||2019-03-22 06:41:00|[B@3f915e4
1315|1027|N|4637|4638|4777|4778||||||||2019-03-22 06:41:00|[B@1bd42a74
1316|1027|N|4637|4638|4779|||||||||2019-03-22 06:41:00|[B@1968310e
1317|1027|N|4637|4638|4779|4780||||||||2019-03-22 06:41:00|[B@40ec18a2
1318|1027|N|4637|4638|4813|||||||||2019-03-22 06:41:00|[B@bf1636e
1319|1027|N|4637|4638|4813|4814||||||||2019-03-22 06:41:00|[B@31cc7fee
1320|1027|N|4637|4638|4807|||||||||2019-03-22 06:41:00|[B@6974d898
1321|1027|N|4637|4638|4807|4808||||||||2019-03-22 06:41:00|[B@49fdf41c
1322|1027|N|4637|4638|4809|||||||||2019-03-22 06:41:00|[B@4917145e
1323|1027|N|4637|4638|4809|4810||||||||2019-03-22 06:41:00|[B@1b76319d
1324|1027|N|4637|4638|4775|||||||||2019-03-22 06:41:00|[B@54098a73
1325|1027|N|4637|4638|4775|4776||||||||2019-03-22 06:41:00|[B@7272c9fa
1326|1027|N|4637|4638|4803|||||||||2019-03-22 06:41:00|[B@3b6960e
1327|1027|N|4637|4638|4803|4804||||||||2019-03-22 06:41:00|[B@2966b53c
1328|1027|N|4637|4638|4805|||||||||2019-03-22 06:41:00|[B@3124f871
1329|1027|N|4637|4638|4805|4806||||||||2019-03-22 06:41:00|[B@55fddab6
1330|1027|N|4637|4638|4799|||||||||2019-03-22 06:41:00|[B@624c20e1
1331|1027|N|4637|4638|4799|4800||||||||2019-03-22 06:41:00|[B@7e9fb6c1
